0.000000	5.840000	-0.008400
4.000000E-6	5.840000	-0.008400
8.000000E-6	5.840000	-0.008400
1.200000E-5	5.840000	-0.008400
1.600000E-5	5.840000	-0.008400
2.000000E-5	5.840000	-0.008400
2.400000E-5	5.840000	-0.008400
2.800000E-5	5.840000	-0.008000
3.200000E-5	5.840000	-0.008000
3.600000E-5	5.840000	-0.008000
4.000000E-5	5.840000	-0.008000
4.400000E-5	5.840000	-0.008000
4.800000E-5	5.840000	-0.008000
5.200000E-5	5.840000	-0.008000
5.600000E-5	5.840000	-0.007600
6.000000E-5	5.840000	-0.007600
6.400000E-5	5.840000	-0.007600
6.800000E-5	5.840000	-0.007600
7.200000E-5	5.840000	-0.007600
7.600000E-5	5.840000	-0.007600
8.000000E-5	5.840000	-0.007600
8.400000E-5	5.840000	-0.007200
8.800000E-5	5.840000	-0.007200
9.200000E-5	5.840000	-0.007200
9.600000E-5	5.840000	-0.007600
0.000100	5.840000	-0.007200
0.000104	5.840000	-0.007200
0.000108	5.840000	-0.007200
0.000112	5.840000	-0.007200
0.000116	5.840000	-0.007200
0.000120	5.840000	-0.006800
0.000124	5.840000	-0.006800
0.000128	5.840000	-0.007200
0.000132	5.840000	-0.006800
0.000136	5.840000	-0.006800
0.000140	5.840000	-0.006800
0.000144	5.840000	-0.006800
0.000148	5.840000	-0.006800
0.000152	5.840000	-0.006800
0.000156	5.840000	-0.006400
0.000160	5.840000	-0.006400
0.000164	5.840000	-0.006400
0.000168	5.840000	-0.006400
0.000172	5.840000	-0.006400
0.000176	5.840000	-0.006400
0.000180	5.840000	-0.006000
0.000184	5.840000	-0.006400
0.000188	5.840000	-0.006000
0.000192	5.840000	-0.006000
0.000196	5.840000	-0.006000
0.000200	5.840000	-0.006000
0.000204	5.840000	-0.006000
0.000208	5.840000	-0.006000
0.000212	5.840000	-0.006000
0.000216	5.840000	-0.006000
0.000220	5.840000	-0.006000
0.000224	5.840000	-0.006000
0.000228	5.840000	-0.005600
0.000232	5.840000	-0.005600
0.000236	5.840000	-0.005600
0.000240	5.840000	-0.005600
0.000244	5.840000	-0.005600
0.000248	5.840000	-0.005600
0.000252	5.840000	-0.005600
0.000256	5.840000	-0.005600
0.000260	5.840000	-0.005200
0.000264	5.840000	-0.005200
0.000268	5.840000	-0.005200
0.000272	5.840000	-0.005200
0.000276	5.840000	-0.005200
0.000280	5.840000	-0.005200
0.000284	5.840000	-0.005200
0.000288	5.840000	-0.005200
0.000292	5.840000	-0.005200
0.000296	5.840000	-0.005200
0.000300	5.840000	-0.004800
0.000304	5.840000	-0.005200
0.000308	5.840000	-0.004800
0.000312	5.840000	-0.004800
0.000316	5.840000	-0.004800
0.000320	5.840000	-0.004800
0.000324	5.840000	-0.004800
0.000328	5.840000	-0.004800
0.000332	5.840000	-0.004400
0.000336	5.840000	-0.004400
0.000340	5.840000	-0.004400
0.000344	5.840000	-0.004400
0.000348	5.840000	-0.004400
0.000352	5.840000	-0.004400
0.000356	5.840000	-0.004400
0.000360	5.840000	-0.004400
0.000364	5.840000	-0.004400
0.000368	5.840000	-0.004000
0.000372	5.840000	-0.004000
0.000376	5.840000	-0.004000
0.000380	5.840000	-0.004000
0.000384	5.840000	-0.004000
0.000388	5.840000	-0.004000
0.000392	5.840000	-0.004000
0.000396	5.840000	-0.004000
0.000400	5.840000	-0.004000
0.000404	5.840000	-0.003600
0.000408	5.840000	-0.003600
0.000412	5.840000	-0.004000
0.000416	5.840000	-0.003600
0.000420	5.840000	-0.003600
0.000424	5.840000	-0.003600
0.000428	5.840000	-0.003600
0.000432	5.840000	-0.003600
