2.0, 0.2857142857142857, -0.4389825566251123
1.0, 0.14285714285714285, 1.923308247028933
4.0, 0.5714285714285714, -1.4261303949844502
2.0, 0.2857142857142857, -0.6867882013344666
1.0, 0.14285714285714285, 0.6596131897918156
4.0, 0.5714285714285714, 0.8271287781981181
2.0, 0.2857142857142857, -0.4389825566251123
1.0, 0.14285714285714285, 1.923308247028933
4.0, 0.5714285714285714, -1.4261303949844502
2.0, 0.2857142857142857, -0.6867882013344666
1.0, 0.14285714285714285, 0.6596131897918156
4.0, 0.5714285714285714, 0.8271287781981181
2.0, 0.2857142857142857, -0.4389825566251123
1.0, 0.14285714285714285, 1.923308247028933
4.0, 0.5714285714285714, -1.4261303949844502
2.0, 0.2857142857142857, -0.6867882013344666
1.0, 0.14285714285714285, 0.6596131897918156
4.0, 0.5714285714285714, 0.8271287781981181
2.0, 0.2857142857142857, -0.4389825566251123
1.0, 0.14285714285714285, 1.923308247028933
4.0, 0.5714285714285714, -1.4261303949844502
2.0, 0.2857142857142857, -0.6867882013344666
1.0, 0.14285714285714285, 0.6596131897918156
4.0, 0.5714285714285714, 0.8271287781981181
2.0, 0.2857142857142857, -0.4389825566251123
1.0, 0.14285714285714285, 1.923308247028933
4.0, 0.5714285714285714, -1.4261303949844502
2.0, 0.2857142857142857, -0.6867882013344666
1.0, 0.14285714285714285, 0.6596131897918156
4.0, 0.5714285714285714, 0.8271287781981181
2.0, 0.2857142857142857, -0.4389825566251123
1.0, 0.14285714285714285, 1.923308247028933
4.0, 0.5714285714285714, -1.4261303949844502
2.0, 0.2857142857142857, -0.6867882013344666
1.0, 0.14285714285714285, 0.6596131897918156
4.0, 0.5714285714285714, 0.8271287781981181
2.0, 0.2857142857142857, -0.4389825566251123
1.0, 0.14285714285714285, 1.923308247028933
4.0, 0.5714285714285714, -1.4261303949844502
2.0, 0.2857142857142857, -0.6867882013344666
1.0, 0.14285714285714285, 0.6596131897918156
4.0, 0.5714285714285714, 0.8271287781981181
2.0, 0.2857142857142857, -0.4389825566251123
1.0, 0.14285714285714285, 1.923308247028933
4.0, 0.5714285714285714, -1.4261303949844502
2.0, 0.2857142857142857, -0.6867882013344666
1.0, 0.14285714285714285, 0.6596131897918156
4.0, 0.5714285714285714, 0.8271287781981181
2.0, 0.2857142857142857, -0.4389825566251123
1.0, 0.14285714285714285, 1.923308247028933
4.0, 0.5714285714285714, -1.4261303949844502
2.0, 0.2857142857142857, -0.6867882013344666
1.0, 0.14285714285714285, 0.6596131897918156
4.0, 0.5714285714285714, 0.8271287781981181
2.0, 0.2857142857142857, -0.4389825566251123
1.0, 0.14285714285714285, 1.923308247028933
4.0, 0.5714285714285714, -1.4261303949844502
2.0, 0.2857142857142857, -0.6867882013344666
1.0, 0.14285714285714285, 0.6596131897918156
4.0, 0.5714285714285714, 0.8271287781981181
2.0, 0.2857142857142857, -0.4389825566251123
1.0, 0.14285714285714285, 1.923308247028933
4.0, 0.5714285714285714, -1.4261303949844502
2.0, 0.2857142857142857, -0.6867882013344666
