0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -308.0
1, 0.09, 1.903822782312048e-05, -0.006060036193956071, 1.212013219831801e-05, 7.344880225235247e-11, 8.160978028039164e-10, -101.34015281962702
2, 0.18, 7.617143259985859e-05, -0.012122900487038048, 2.4246279574876777e-05, 2.939410366115434e-10, 3.266011517906038e-09, -95.31739778575758
3, 0.27, 0.00017145522332251417, -0.01819142556165279, 3.6384467062677125e-05, 6.619147217175183e-10, 7.354608019083537e-09, -91.7919795961344
4, 0.36, 0.000304982431984957, -0.024268453282408328, 4.854073913752262e-05, 1.1781016780085099e-09, 1.3090018644538999e-08, -89.28817225429732
5, 0.45, 0.0004768833397927885, -0.030356839326306617, 6.07211696726263e-05, 1.843530223205936e-09, 2.0483669146732623e-08, -87.34349738088258
6, 0.54, 0.0006873259953572575, -0.03645945786015267, 7.293187189371029e-05, 2.6595289689602844e-09, 2.9550321877336494e-08, -85.75195274758299
7, 0.63, 0.0009365166262349511, -0.04257920628142506, 8.517900846916126e-05, 3.627731741894723e-09, 4.030813046549692e-08, -84.40364834986319
8, 0.72, 0.0012247001456062723, -0.04871901003886725, 9.746880176987702e-05, 4.750083659227791e-09, 5.2778707324753234e-08, -83.23298741444388
9, 0.81, 0.0015521607570163631, -0.05488182755014054, 0.00010980754433569646, 6.028848396517972e-09, 6.698720440575524e-08, -82.19765636914794
10, 0.9, 0.0019192226588171657, -0.061070655233949, 0.00012220160958543842, 7.466616692635957e-09, 8.296240769595508e-08, -81.26876143106715
11, 0.99, 0.0023262508529624526, -0.06728853267487755, 0.00013465746280944067, 9.066316145137949e-09, 1.0073684605708832e-07, -80.42569141035656
12, 1.08, 0.002773652060740428, -0.07353854794027392, 0.00014718167248564635, 1.0831222357836034e-08, 1.2034691508706704e-07, -79.65322528295577
13, 1.17, 0.003261875751086052, -0.07982384306870793, 0.00015978092196095546, 1.276497151134647e-08, 1.4183301679273856e-07, -78.93980150109934
14, 1.26, 0.0037914152843114834, -0.08614761975126939, 0.0001724620215429172, 1.487157443733482e-08, 1.652397159703869e-07, -78.27643050761813
15, 1.35, 0.004362809179396798, -0.09251314522866938, 0.0001852319210507379, 1.71554322880734e-08, 1.9061591431192668e-07, -77.65598333978575
16, 1.44, 0.0049766425093138444, -0.09892375842634293, 0.0001980977228729191, 1.9621353903717928e-08, 2.1801504337464366e-07, -77.07271028932266
17, 1.53, 0.00563354843121866, -0.10538287635325938, 0.0002110666955861416, 2.2274574992826484e-08, 2.4749527769807207e-07, -76.52190573712238
18, 1.62, 0.006334209859134798, -0.1118940007927337, 0.0002241462881954002, 2.5120779255887703e-08, 2.7911976950986337e-07, -75.99966892750012
19, 1.71, 0.007079361290589059, -0.11846072531146529, 0.0002373441450518729, 2.816612159520224e-08, 3.1295690661335823e-07, -75.50272950165937
20, 1.8, 0.007869790789670095, -0.12508674261805708, 0.0002506681215142383, 3.1417253571738465e-08, 3.490805952415385e-07, -75.02831782719711
21, 1.89, 0.00870634214532573, -0.1317758523071576, 0.0002641263004309059, 3.488135128965858e-08, 3.8757056988509535e-07, -74.57406699018291
22, 1.98, 0.009589917209242849, -0.1385319690212483, 0.00027772700951102496, 3.856614590596847e-08, 4.285127322885386e-07, -74.13793760029569
23, 2.07, 0.010521478429843134, -0.1453591310697721, 0.00029147883966908363, 4.247995698741768e-08, 4.719995220824187e-07, -73.7181593166615
24, 2.16, 0.011502051595030371, -0.15226150955012607, 0.0003053906644373916, 4.663172896275576e-08, 5.181303218083974e-07, -73.31318481927796
25, 2.25, 0.01253272879805628, -0.15924341801102637, 0.0003194716605332004, 5.1031070941920216e-08, 5.670118993546691e-07, -72.92165317435239
26, 2.34, 0.013614671644849446, -0.16630932271394994, 0.00033373132969842555, 5.568830021113961e-08, 6.187588912348845e-07, -72.54236037994397
27, 2.43, 0.01474911471968926, -0.17346385354035596, 0.0003481795219141104, 6.061448974016925e-08, 6.73494330446325e-07, -72.17423546427787
28, 2.52, 0.01593736933098286, -0.18071181560880298, 0.0003628264601256208, 6.582152008364434e-08, 7.313502231516038e-07, -71.81632092319435
29, 2.61, 0.01718082755850145, -0.1880582016624544, 0.0003776827666076986, 7.132213609622266e-08, 7.924681788469185e-07, -71.46775658192841
30, 2.7, 0.018480966624704748, -0.1955082052996646, 0.00039275949112340617, 7.713000893375849e-08, 8.570000992639832e-07, -71.12776618334328
31, 2.79, 0.019839353624203304, -0.20306723512508817, 0.0004080681410430079, 8.325980386714808e-08, 9.251089318572009e-07, -70.79564616503717
32, 2.88, 0.021257650631590963, -0.21074092990358936, 0.00042362071359651113, 8.972725449400866e-08, 9.969694943778741e-07, -70.47075620740539
33, 2.97, 0.022737620229259764, -0.21853517481450105, 0.0004394297304684542, 9.654924400978914e-08, 1.072769377886546e-06, -70.15251122440385
34, 3.06, 0.024281131486842078, -0.2264561189045361, 0.0004555082749438772, 1.0374389427117342e-07, 1.1527099363463713e-06, -69.84037453771212
35, 3.15, 0.025890166435179662, -0.23451019385795294, 0.0004718700318576545, 1.1133066348267192e-07, 1.2370073720296881e-06, -69.53385202716296
36, 3.24, 0.027566827078194495, -0.24270413420346731, 0.0004885293306020172, 1.1933045342922754e-07, 1.3258939269914172e-06, -69.23248709150262
37, 3.33, 0.02931334299390942, -0.25104499910311673, 0.0005055011915007223, 1.2776572730432496e-07, 1.4196191922702773e-06, -68.93585628484209
38, 3.42, 0.031132079579786975, -0.25954019587159016, 0.0005228013758666883, 1.3666063930405115e-07, 1.5184515478227907e-06, -68.6435655196126
