Sourcefile	20260427 151445 Faraday Airdemo Scan Analog.qmp
Exporttime	27.04.2026 15:43:53

Start Time	27.04.2026 15:29:05
End Time	27.04.2026 15:43:26


Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	27.04.2026 15:29:05

Mass [amu]	Ion Current [A]
38,28	-6,074115e-014
38,31	-6,798664e-014
38,34	-7,810436e-014
38,38	-9,319189e-014
38,41	-1,112874e-013
38,44	-1,283956e-013
38,47	-1,423268e-013
38,50	-1,538000e-013
38,53	-1,649950e-013
38,56	-1,770923e-013
38,59	-1,882714e-013
38,63	-1,953021e-013
38,66	-1,975093e-013
38,69	-1,970761e-013
38,72	-1,956399e-013
38,75	-1,925647e-013
38,78	-1,865701e-013
38,81	-1,787216e-013
38,84	-1,723712e-013
38,88	-1,689214e-013
38,91	-1,654350e-013
38,94	-1,576331e-013
38,97	-1,443304e-013
39,00	-1,277913e-013
39,03	-1,102629e-013
39,06	-9,147238e-014
39,09	-6,897433e-014
39,13	-3,859644e-014
39,16	5,976670e-015
39,19	7,182120e-014
39,22	1,646026e-013
39,25	2,885560e-013
39,28	4,484216e-013
39,31	6,535141e-013
39,34	9,244527e-013
39,38	1,314156e-012
39,41	2,014882e-012
39,44	3,739369e-012
39,47	8,538992e-012
39,50	2,054604e-011
39,53	4,510375e-011
39,56	8,558147e-011
39,59	1,401271e-010
39,63	2,014722e-010
39,66	2,602561e-010
39,69	3,093751e-010
39,72	3,461367e-010
39,75	3,714134e-010
39,78	3,876106e-010
39,81	3,971323e-010
39,84	4,017640e-010
39,88	4,027018e-010
39,91	4,008046e-010
39,94	3,968127e-010
39,97	3,913884e-010
40,00	3,849042e-010
40,03	3,772966e-010
40,06	3,683006e-010
40,09	3,576421e-010
40,13	3,447171e-010
40,16	3,284138e-010
40,19	3,083228e-010
40,22	2,865821e-010
40,25	2,670543e-010
40,28	2,514934e-010
40,31	2,376178e-010
40,34	2,214937e-010
40,38	2,006843e-010
40,41	1,749763e-010
40,44	1,451108e-010
40,47	1,118299e-010
40,50	7,705550e-011
40,53	4,537894e-011
40,56	2,200041e-011
40,59	8,599857e-012
40,63	2,689025e-012
40,66	6,431259e-013
40,69	6,291551e-014
40,72	-7,913084e-014
40,75	-1,094918e-013
40,78	-1,134233e-013
40,81	-1,126885e-013
40,84	-1,145244e-013
40,88	-1,194394e-013
40,91	-1,238207e-013
40,94	-1,260966e-013
40,97	-1,292193e-013
41,00	-1,356648e-013
41,03	-1,427914e-013
41,06	-1,459236e-013
41,09	-1,447640e-013
41,13	-1,433416e-013
41,16	-1,444387e-013
41,19	-1,479766e-013
41,22	-1,539537e-013
41,25	-1,626132e-013
41,28	-1,720959e-013
41,31	-1,794244e-013
41,34	-1,830657e-013
41,38	-1,834669e-013
41,41	-1,834414e-013
41,44	-1,870170e-013
41,47	-1,953856e-013
41,50	-2,053050e-013
41,53	-2,125012e-013
41,56	-2,160652e-013
41,59	-2,185700e-013
41,63	-2,212871e-013
41,66	-2,220233e-013
41,69	-2,197579e-013
41,72	-2,174777e-013
41,75	-2,177867e-013
41,78	-2,192834e-013
41,81	-2,197844e-013
41,84	-2,201337e-013
41,88	-2,222813e-013
41,91	-2,260532e-013
41,94	-2,294825e-013
41,97	-2,305244e-013
42,00	-2,284583e-013
42,03	-2,249120e-013
42,06	-2,227653e-013
42,09	-2,232983e-013
42,13	-2,251504e-013
42,16	-2,265004e-013
42,19	-2,274151e-013
42,22	-2,290148e-013
42,25	-2,305287e-013
42,28	-2,291605e-013
42,31	-2,243057e-013
42,34	-2,195881e-013
42,38	-2,189759e-013
42,41	-2,231590e-013
42,44	-2,303978e-013
42,47	-2,379316e-013
42,50	-2,422384e-013
42,53	-2,410039e-013
42,56	-2,349158e-013
42,59	-2,267756e-013
42,63	-2,201968e-013
42,66	-2,178227e-013
42,69	-2,195341e-013
42,72	-2,237231e-013
42,75	-2,291987e-013
42,78	-2,344898e-013
42,81	-2,369912e-013
42,84	-2,343695e-013
42,88	-2,274292e-013
42,91	-2,210295e-013
42,94	-2,199048e-013
42,97	-2,232527e-013
43,00	-2,258306e-013
43,03	-2,249466e-013
43,06	-2,232323e-013
43,09	-2,230741e-013
43,13	-2,226565e-013
43,16	-2,196824e-013
43,19	-2,151472e-013
43,22	-2,120835e-013
43,25	-2,124722e-013
43,28	-2,155040e-013
43,31	-2,184163e-013
43,34	-2,188162e-013
43,38	-2,157705e-013
43,41	-2,089152e-013
43,44	-1,959162e-013
43,47	-1,675424e-013
43,50	-9,886199e-014
43,53	6,059748e-014
43,56	3,818878e-013
43,59	9,218780e-013
43,63	1,677574e-012
43,66	2,570281e-012
43,69	3,473967e-012
43,72	4,269763e-012
43,75	4,892682e-012
43,78	5,337599e-012
43,81	5,631298e-012
43,84	5,807404e-012
43,88	5,897147e-012
43,91	5,925563e-012
43,94	5,908869e-012
43,97	5,856053e-012
44,00	5,773754e-012
44,03	5,668219e-012
44,06	5,543739e-012
44,09	5,403553e-012
44,13	5,250207e-012
44,16	5,078298e-012
44,19	4,869440e-012
44,22	4,605792e-012
44,25	4,296270e-012
44,28	3,982618e-012
44,31	3,705221e-012
44,34	3,463820e-012
44,38	3,221384e-012
44,41	2,940838e-012
44,44	2,607832e-012
44,47	2,223431e-012
44,50	1,788276e-012
44,53	1,305536e-012
44,56	8,080164e-013
44,59	3,700607e-013
44,63	6,346326e-014
44,66	-9,981559e-014
44,69	-1,641364e-013
44,72	-1,817020e-013
44,75	-1,827005e-013
44,78	-1,776900e-013
44,81	-1,699956e-013
44,84	-1,630713e-013
44,88	-1,601301e-013
44,91	-1,612560e-013
44,94	-1,638431e-013
44,97	-1,653196e-013
45,00	-1,646783e-013
45,03	-1,630323e-013
45,06	-1,632520e-013
45,09	-1,671994e-013
45,13	-1,731585e-013
45,16	-1,774522e-013
45,19	-1,787843e-013
45,22	-1,798029e-013
45,25	-1,832448e-013
45,28	-1,881547e-013
45,31	-1,920420e-013
45,34	-1,944936e-013
45,38	-1,963849e-013
45,41	-1,981947e-013
45,44	-2,003511e-013
45,47	-2,034188e-013
45,50	-2,085503e-013
45,53	-2,172201e-013
45,56	-2,279989e-013
45,59	-2,356873e-013
45,63	-2,362647e-013
45,66	-2,312231e-013
45,69	-2,259692e-013
45,72	-2,241187e-013
45,75	-2,242741e-013
45,78	-2,230886e-013
45,81	-2,194700e-013
45,84	-2,148118e-013
45,88	-2,110817e-013
45,91	-2,095618e-013
45,94	-2,102560e-013
45,97	-2,121780e-013
46,00	-2,143400e-013
46,03	-2,158389e-013
46,06	-2,161188e-013
46,09	-2,156515e-013
46,13	-2,147419e-013
46,16	-2,130641e-013
46,19	-2,112364e-013
46,22	-2,105429e-013
46,25	-2,121265e-013
46,28	-2,169378e-013
46,31	-2,236731e-013
46,34	-2,286529e-013
46,38	-2,298521e-013
46,41	-2,281233e-013
46,44	-2,253750e-013
46,47	-2,243431e-013
46,50	-2,272311e-013
46,53	-2,326858e-013
46,56	-2,367949e-013
46,59	-2,377112e-013
46,63	-2,370372e-013
46,66	-2,371372e-013
46,69	-2,388411e-013
46,72	-2,414459e-013
46,75	-2,437974e-013
46,78	-2,446875e-013
46,81	-2,436320e-013
46,84	-2,417399e-013
46,88	-2,401305e-013
46,91	-2,384695e-013
46,94	-2,360391e-013
46,97	-2,328187e-013
47,00	-2,298931e-013
47,03	-2,286899e-013
47,06	-2,287287e-013
47,09	-2,277306e-013
47,13	-2,248033e-013
47,16	-2,222373e-013
47,19	-2,232292e-013
47,22	-2,282318e-013
47,25	-2,350296e-013
47,28	-2,415457e-013
47,31	-2,462895e-013
47,34	-2,481104e-013
47,38	-2,474740e-013
47,41	-2,454130e-013
47,44	-2,418507e-013
47,47	-2,376236e-013
47,50	-2,356091e-013
47,53	-2,375181e-013
47,56	-2,415255e-013
47,59	-2,439296e-013
47,63	-2,425272e-013
47,66	-2,382356e-013
47,69	-2,329133e-013
47,72	-2,275410e-013
47,75	-2,240376e-013
47,78	-2,251175e-013
47,81	-2,305667e-013
47,84	-2,366678e-013
47,88	-2,398348e-013
47,91	-2,392635e-013
47,94	-2,369681e-013
47,97	-2,358268e-013
48,00	-2,371896e-013
48,03	-2,405196e-013
48,06	-2,441366e-013
48,09	-2,459404e-013
48,13	-2,447607e-013
48,16	-2,407825e-013
48,19	-2,345045e-013
48,22	-2,271602e-013
48,25	-2,218732e-013
48,28	-2,213641e-013
48,31	-2,246420e-013
48,34	-2,283990e-013
48,38	-2,311116e-013
48,41	-2,336555e-013
48,44	-2,359750e-013
48,47	-2,362952e-013
48,50	-2,349582e-013
48,53	-2,352019e-013
48,56	-2,383415e-013
48,59	-2,415783e-013
48,63	-2,422307e-013
48,66	-2,408458e-013
48,69	-2,385331e-013
48,72	-2,352024e-013
48,75	-2,318467e-013
48,78	-2,306302e-013
48,81	-2,323745e-013
48,84	-2,367702e-013
48,88	-2,432651e-013
48,91	-2,496867e-013
48,94	-2,525794e-013
48,97	-2,503554e-013
49,00	-2,447919e-013
49,03	-2,392973e-013
49,06	-2,360310e-013
49,09	-2,347345e-013
49,13	-2,344712e-013
49,16	-2,355190e-013
49,19	-2,385178e-013
49,22	-2,424912e-013
49,25	-2,456017e-013
49,28	-2,475553e-013
49,31	-2,486716e-013
49,34	-2,476700e-013
49,38	-2,435150e-013
49,41	-2,383057e-013
49,44	-2,357766e-013
49,47	-2,370112e-013
49,50	-2,395443e-013
49,53	-2,411808e-013
49,56	-2,421869e-013
49,59	-2,432073e-013
49,63	-2,430312e-013
49,66	-2,393285e-013
49,69	-2,322880e-013
49,72	-2,264804e-013
49,75	-2,267218e-013
49,78	-2,328412e-013
49,81	-2,402205e-013
49,84	-2,444187e-013
49,88	-2,441710e-013
49,91	-2,412485e-013
49,94	-2,392138e-013
49,97	-2,411326e-013

Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	27.04.2026 15:40:33

Mass [amu]	Ion Current [A]
0,00	-4,948720e-014
0,03	-2,201656e-014
0,06	-7,183446e-015
0,09	-1,980474e-015
0,13	-2,288792e-015
0,16	-8,634525e-015
0,19	-2,592528e-014
0,22	-5,687602e-014
0,25	-9,498788e-014
0,28	-1,285248e-013
0,31	-1,514372e-013
0,34	-1,657106e-013
0,38	-1,761624e-013
0,41	-1,863059e-013
0,44	-1,963501e-013
0,47	-2,039772e-013
0,50	-2,070514e-013
0,53	-2,042469e-013
0,56	-1,944893e-013
0,59	-1,799061e-013
0,63	-1,677018e-013
0,66	-1,637174e-013
0,69	-1,668325e-013
0,72	-1,727227e-013
0,75	-1,781747e-013
0,78	-1,803332e-013
0,81	-1,758033e-013
0,84	-1,618536e-013
0,88	-1,369460e-013
0,91	-1,000659e-013
0,94	-5,223933e-014
0,97	2,829947e-016
1,00	4,745212e-014
1,03	8,218326e-014
1,06	1,046898e-013
1,09	1,200037e-013
1,13	1,318760e-013
1,16	1,382501e-013
1,19	1,333881e-013
1,22	1,158657e-013
1,25	9,182217e-014
1,28	6,800684e-014
1,31	4,447332e-014
1,34	1,607576e-014
1,38	-2,135974e-014
1,41	-6,743849e-014
1,44	-1,158649e-013
1,47	-1,526119e-013
1,50	-1,556553e-013
1,53	-9,593740e-014
1,56	6,474714e-014
1,59	3,753036e-013
1,63	8,901727e-013
1,66	1,660303e-012
1,69	2,724494e-012
1,72	4,103108e-012
1,75	5,799930e-012
1,78	7,779635e-012
1,81	9,858119e-012
1,84	1,165718e-011
1,88	1,288011e-011
1,91	1,360468e-011
1,94	1,411652e-011
1,97	1,457485e-011
2,00	1,496393e-011
2,03	1,522459e-011
2,06	1,533645e-011
2,09	1,531593e-011
2,13	1,516848e-011
2,16	1,484423e-011
2,19	1,423917e-011
2,22	1,326661e-011
2,25	1,200349e-011
2,28	1,075061e-011
2,31	9,778987e-012
2,34	9,014299e-012
2,38	8,134994e-012
2,41	6,913186e-012
2,44	5,353740e-012
2,47	3,641255e-012
2,50	2,059871e-012
2,53	8,711581e-013
2,56	1,679633e-013
2,59	-1,518744e-013
2,63	-2,631215e-013
2,66	-2,925188e-013
2,69	-2,963418e-013
2,72	-2,922548e-013
2,75	-2,862508e-013
2,78	-2,820470e-013
2,81	-2,808824e-013
2,84	-2,814779e-013
2,88	-2,828778e-013
2,91	-2,852889e-013
2,94	-2,883525e-013
2,97	-2,907555e-013
3,00	-2,914913e-013
3,03	-2,908260e-013
3,06	-2,901663e-013
3,09	-2,906008e-013

Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	27.04.2026 15:40:39

Mass [amu]	Ion Current [A]
0,00	-5,425299e-014
0,03	-2,482194e-014
0,06	-8,268319e-015
0,09	-2,262004e-015
0,13	-2,364211e-015
0,16	-8,856452e-015
0,19	-2,694829e-014
0,22	-5,994156e-014
0,25	-1,009688e-013
0,28	-1,360480e-013
0,31	-1,567862e-013
0,34	-1,651065e-013
0,38	-1,674143e-013
0,41	-1,693043e-013
0,44	-1,734972e-013
0,47	-1,788103e-013
0,50	-1,816470e-013
0,53	-1,797711e-013
0,56	-1,738000e-013
0,59	-1,665882e-013
0,63	-1,630560e-013
0,66	-1,661300e-013
0,69	-1,718984e-013
0,72	-1,741875e-013
0,75	-1,720752e-013
0,78	-1,689758e-013
0,81	-1,668022e-013
0,84	-1,624288e-013
0,88	-1,478975e-013
0,91	-1,153355e-013
0,94	-6,509286e-014
0,97	-7,903947e-015
1,00	4,290180e-014
1,03	8,064983e-014
1,06	1,068786e-013
1,09	1,249213e-013
1,13	1,353359e-013
1,16	1,387873e-013
1,19	1,375479e-013
1,22	1,315922e-013
1,25	1,180968e-013
1,28	9,580524e-014
1,31	6,641835e-014
1,34	3,162662e-014
1,38	-9,212298e-015
1,41	-5,712252e-014
1,44	-1,075622e-013
1,47	-1,460802e-013
1,50	-1,498810e-013
1,53	-9,036658e-014
1,56	6,846831e-014
1,59	3,710158e-013
1,63	8,676791e-013
1,66	1,615142e-012
1,69	2,675964e-012
1,72	4,103799e-012
1,75	5,917883e-012
1,78	8,056197e-012
1,81	1,027052e-011
1,84	1,212578e-011
1,88	1,332901e-011
1,91	1,401205e-011
1,94	1,450023e-011
1,97	1,495461e-011
2,00	1,534743e-011
2,03	1,560642e-011
2,06	1,569685e-011
2,09	1,562556e-011
2,13	1,540395e-011
2,16	1,500424e-011
2,19	1,434311e-011
2,22	1,333853e-011
2,25	1,206096e-011
2,28	1,080274e-011
2,31	9,827949e-012
2,34	9,061580e-012
2,38	8,186323e-012
2,41	6,973027e-012
2,44	5,418301e-012
2,47	3,700176e-012
2,50	2,102018e-012
2,53	8,907024e-013
2,56	1,686549e-013
2,59	-1,599349e-013
2,63	-2,717644e-013
2,66	-2,995349e-013
2,69	-3,035691e-013
2,72	-3,024805e-013
2,75	-2,999087e-013
2,78	-2,948736e-013
2,81	-2,874265e-013
2,84	-2,813031e-013
2,88	-2,803119e-013
2,91	-2,834737e-013
2,94	-2,860688e-013
2,97	-2,849638e-013
3,00	-2,813637e-013
3,03	-2,794627e-013
3,06	-2,825902e-013
3,09	-2,894515e-013
3,13	-2,955348e-013
3,16	-2,984065e-013
3,19	-2,987717e-013
3,22	-2,966999e-013
3,25	-2,879050e-013
3,28	-2,586091e-013
3,31	-1,760557e-013
3,34	2,265470e-014
3,38	4,314052e-013
3,41	1,153394e-012
3,44	2,269179e-012
3,47	3,824076e-012
3,50	5,836890e-012
3,53	8,260809e-012
3,56	1,084376e-011
3,59	1,311081e-011
3,63	1,471696e-011
3,66	1,574866e-011
3,69	1,649826e-011
3,72	1,712844e-011
3,75	1,765927e-011
3,78	1,807594e-011
3,81	1,836556e-011
3,84	1,852361e-011
3,88	1,855904e-011
3,91	1,849267e-011
3,94	1,835315e-011
3,97	1,816498e-011
4,00	1,792939e-011
4,03	1,761923e-011
4,06	1,719599e-011
4,09	1,662435e-011
4,13	1,585929e-011
4,16	1,483073e-011
4,19	1,351355e-011
4,22	1,208684e-011
4,25	1,091972e-011
4,28	1,021831e-011
4,31	9,772998e-012
4,34	9,197553e-012
4,38	8,272222e-012
4,41	6,979496e-012
4,44	5,401243e-012
4,47	3,700953e-012
4,50	2,129103e-012
4,53	9,326219e-013
4,56	2,108332e-013
4,59	-1,257127e-013
4,63	-2,477865e-013
4,66	-2,844411e-013
4,69	-2,936609e-013
4,72	-2,944455e-013
4,75	-2,929021e-013
4,78	-2,904525e-013
4,81	-2,881603e-013
4,84	-2,886414e-013
4,88	-2,935101e-013
4,91	-3,007551e-013
4,94	-3,056965e-013
4,97	-3,042920e-013
5,00	-2,963557e-013
5,03	-2,863735e-013
5,06	-2,798448e-013
5,09	-2,783239e-013
5,13	-2,796238e-013
5,16	-2,817491e-013
5,19	-2,840525e-013
5,22	-2,862589e-013
5,25	-2,882743e-013
5,28	-2,897073e-013
5,31	-2,896169e-013
5,34	-2,877983e-013
5,38	-2,854550e-013
5,41	-2,835100e-013
5,44	-2,814439e-013
5,47	-2,790830e-013
5,50	-2,775904e-013
5,53	-2,773663e-013
5,56	-2,774954e-013
5,59	-2,779081e-013
5,63	-2,794296e-013
5,66	-2,816588e-013
5,69	-2,831457e-013
5,72	-2,835708e-013
5,75	-2,839991e-013
5,78	-2,850135e-013
5,81	-2,855938e-013
5,84	-2,846095e-013
5,88	-2,829921e-013
5,91	-2,827288e-013
5,94	-2,844599e-013
5,97	-2,873214e-013
6,00	-2,894513e-013
6,03	-2,885225e-013
6,06	-2,840968e-013
6,09	-2,795669e-013
6,13	-2,794228e-013
6,16	-2,838900e-013
6,19	-2,885674e-013
6,22	-2,893674e-013
6,25	-2,858060e-013
6,28	-2,804386e-013
6,31	-2,765425e-013
6,34	-2,756798e-013
6,38	-2,774769e-013
6,41	-2,814354e-013
6,44	-2,863950e-013
6,47	-2,888145e-013
6,50	-2,857371e-013
6,53	-2,793562e-013
6,56	-2,750215e-013
6,59	-2,751659e-013
6,63	-2,779525e-013
6,66	-2,808424e-013
6,69	-2,832881e-013
6,72	-2,854624e-013
6,75	-2,862439e-013
6,78	-2,848572e-013
6,81	-2,828822e-013
6,84	-2,827533e-013
6,88	-2,849715e-013
6,91	-2,876556e-013
6,94	-2,888281e-013
6,97	-2,878165e-013
7,00	-2,847164e-013
7,03	-2,805017e-013
7,06	-2,773495e-013
7,09	-2,767695e-013
7,13	-2,777702e-013
7,16	-2,784534e-013
7,19	-2,778723e-013
7,22	-2,757190e-013
7,25	-2,724959e-013
7,28	-2,699859e-013
7,31	-2,702527e-013
7,34	-2,738635e-013
7,38	-2,786245e-013
7,41	-2,808601e-013
7,44	-2,792171e-013
7,47	-2,760185e-013
7,50	-2,738123e-013
7,53	-2,729259e-013
7,56	-2,729253e-013
7,59	-2,729238e-013
7,63	-2,711286e-013
7,66	-2,673062e-013
7,69	-2,637153e-013
7,72	-2,624077e-013
7,75	-2,632110e-013
7,78	-2,641121e-013
7,81	-2,640593e-013
7,84	-2,643634e-013
7,88	-2,649487e-013
7,91	-2,631817e-013
7,94	-2,591855e-013
7,97	-2,566208e-013
8,00	-2,571033e-013
8,03	-2,589709e-013
8,06	-2,597912e-013
8,09	-2,576948e-013
8,13	-2,535748e-013
8,16	-2,513905e-013
8,19	-2,538240e-013
8,22	-2,589611e-013
8,25	-2,625038e-013
8,28	-2,625291e-013
8,31	-2,605647e-013
8,34	-2,585654e-013
8,38	-2,572815e-013
8,41	-2,569911e-013
8,44	-2,572736e-013
8,47	-2,569486e-013
8,50	-2,564356e-013
8,53	-2,578182e-013
8,56	-2,603068e-013
8,59	-2,595967e-013
8,63	-2,542482e-013
8,66	-2,487861e-013
8,69	-2,483049e-013
8,72	-2,528357e-013
8,75	-2,585975e-013
8,78	-2,626986e-013
8,81	-2,650312e-013
8,84	-2,674172e-013
8,88	-2,717805e-013
8,91	-2,770323e-013
8,94	-2,789047e-013
8,97	-2,749111e-013
9,00	-2,672700e-013
9,03	-2,600564e-013
9,06	-2,556200e-013
9,09	-2,541580e-013
9,13	-2,547946e-013
9,16	-2,557919e-013
9,19	-2,550151e-013
9,22	-2,518637e-013
9,25	-2,487289e-013
9,28	-2,491629e-013
9,31	-2,539511e-013
9,34	-2,601371e-013
9,38	-2,645981e-013
9,41	-2,671877e-013
9,44	-2,692881e-013
9,47	-2,709549e-013
9,50	-2,711443e-013
9,53	-2,698337e-013
9,56	-2,680106e-013
9,59	-2,653313e-013
9,63	-2,602604e-013
9,66	-2,537716e-013
9,69	-2,501498e-013
9,72	-2,525178e-013
9,75	-2,595444e-013
9,78	-2,668731e-013
9,81	-2,702731e-013
9,84	-2,684832e-013
9,88	-2,640404e-013
9,91	-2,599165e-013
9,94	-2,559984e-013
9,97	-2,508056e-013
10,00	-2,450179e-013
10,03	-2,415724e-013
10,06	-2,431793e-013
10,09	-2,497899e-013
10,13	-2,581973e-013
10,16	-2,642398e-013
10,19	-2,651787e-013
10,22	-2,608289e-013
10,25	-2,536529e-013
10,28	-2,475928e-013
10,31	-2,453660e-013
10,34	-2,464625e-013
10,38	-2,484776e-013
10,41	-2,498415e-013
10,44	-2,505479e-013
10,47	-2,510733e-013
10,50	-2,518047e-013
10,53	-2,529234e-013
10,56	-2,537146e-013
10,59	-2,530109e-013
10,63	-2,509906e-013
10,66	-2,485958e-013
10,69	-2,454203e-013
10,72	-2,412306e-013
10,75	-2,384582e-013
10,78	-2,402217e-013
10,81	-2,467878e-013
10,84	-2,553185e-013
10,88	-2,620117e-013
10,91	-2,642173e-013
10,94	-2,619136e-013
10,97	-2,572817e-013
11,00	-2,524031e-013
11,03	-2,481036e-013
11,06	-2,448950e-013
11,09	-2,438052e-013
11,13	-2,453240e-013
11,16	-2,479803e-013
11,19	-2,496333e-013
11,22	-2,501206e-013
11,25	-2,512753e-013
11,28	-2,538724e-013
11,31	-2,559864e-013
11,34	-2,558388e-013
11,38	-2,539984e-013
11,41	-2,514429e-013
11,44	-2,478202e-013
11,47	-2,416347e-013
11,50	-2,304947e-013
11,53	-2,106373e-013
11,56	-1,775214e-013
11,59	-1,299205e-013
11,63	-7,317155e-014
11,66	-1,603781e-014
11,69	3,522996e-014
11,72	7,845368e-014
11,75	1,123538e-013
11,78	1,349380e-013
11,81	1,466573e-013
11,84	1,524908e-013
11,88	1,573680e-013
11,91	1,612842e-013
11,94	1,617115e-013
11,97	1,581743e-013
12,00	1,520429e-013
12,03	1,444271e-013
12,06	1,357551e-013
12,09	1,253630e-013
12,13	1,109114e-013
12,16	8,990938e-014
12,19	6,306221e-014
12,22	3,591404e-014
12,25	1,535320e-014
12,28	3,212131e-015
12,31	-6,244023e-015
12,34	-2,178144e-014
12,38	-4,761287e-014
12,41	-8,084906e-014
12,44	-1,162922e-013
12,47	-1,507065e-013
12,50	-1,815996e-013
12,53	-2,055739e-013
12,56	-2,204592e-013
12,59	-2,271440e-013
12,63	-2,283988e-013
12,66	-2,280037e-013
12,69	-2,295097e-013
12,72	-2,335723e-013
12,75	-2,376190e-013
12,78	-2,379016e-013
12,81	-2,303797e-013
12,84	-2,106160e-013
12,88	-1,755047e-013
12,91	-1,269128e-013
12,94	-7,425608e-014
12,97	-3,051086e-014
13,00	-1,596220e-015
13,03	1,759459e-014
13,06	3,412356e-014
13,09	4,896953e-014
13,13	5,973557e-014
13,16	6,586624e-014
13,19	6,848318e-014
13,22	6,794524e-014
13,25	6,380509e-014
13,28	5,648047e-014
13,31	4,825808e-014
13,34	4,165101e-014
13,38	3,686230e-014
13,41	3,429898e-014
13,44	4,192488e-014
13,47	8,262888e-014
13,50	1,980142e-013
13,53	4,382874e-013
13,56	8,314310e-013
13,59	1,354220e-012
13,63	1,938296e-012
13,66	2,506412e-012
13,69	3,003455e-012
13,72	3,402621e-012
13,75	3,695948e-012
13,78	3,889158e-012
13,81	4,003156e-012
13,84	4,065880e-012
13,88	4,096061e-012
13,91	4,099862e-012
13,94	4,082070e-012
13,97	4,051164e-012
14,00	4,010717e-012
14,03	3,953714e-012
14,06	3,869397e-012
14,09	3,750120e-012
14,13	3,589534e-012
14,16	3,381303e-012
14,19	3,130917e-012
14,22	2,871004e-012
14,25	2,646798e-012
14,28	2,473534e-012
14,31	2,320893e-012
14,34	2,144630e-012
14,38	1,918941e-012
14,41	1,637041e-012
14,44	1,300350e-012
14,47	9,222227e-013
14,50	5,405309e-013
14,53	2,127844e-013
14,56	-1,503431e-014
14,59	-1,367929e-013
14,63	-1,826031e-013
14,66	-1,922499e-013
14,69	-1,924595e-013
14,72	-1,913430e-013
14,75	-1,874224e-013
14,78	-1,804605e-013
14,81	-1,728907e-013
14,84	-1,663492e-013
14,88	-1,618689e-013
14,91	-1,606656e-013
14,94	-1,625302e-013
14,97	-1,660776e-013
15,00	-1,701393e-013
15,03	-1,736080e-013
15,06	-1,760366e-013
15,09	-1,782191e-013
15,13	-1,808945e-013
15,16	-1,840797e-013
15,19	-1,879507e-013
15,22	-1,930731e-013
15,25	-1,989106e-013
15,28	-2,034323e-013
15,31	-2,058971e-013
15,34	-2,079617e-013
15,38	-2,101721e-013
15,41	-2,092769e-013
15,44	-1,991841e-013
15,47	-1,695966e-013
15,50	-1,001764e-013
15,53	3,839388e-014
15,56	2,678232e-013
15,59	5,820048e-013
15,63	9,431664e-013
15,66	1,299155e-012
15,69	1,608116e-012
15,72	1,852293e-012
15,75	2,034322e-012
15,78	2,164694e-012
15,81	2,252415e-012
15,84	2,304014e-012
15,88	2,327287e-012
15,91	2,332517e-012
15,94	2,328607e-012
15,97	2,317877e-012
16,00	2,295316e-012
16,03	2,254222e-012
16,06	2,192118e-012
16,09	2,109866e-012
16,13	2,007145e-012
16,16	1,883458e-012
16,19	1,745713e-012
16,22	1,611011e-012
16,25	1,495490e-012
16,28	1,399604e-012
16,31	1,307301e-012
16,34	1,197991e-012
16,38	1,056951e-012
16,41	8,783975e-013
16,44	6,658785e-013
16,47	4,341490e-013
16,50	2,106977e-013
16,53	2,944841e-014
16,56	-8,608943e-014
16,59	-1,360638e-013
16,63	-1,395703e-013
16,66	-1,201879e-013
16,69	-9,675196e-014
16,72	-8,014173e-014
16,75	-7,227753e-014
16,78	-6,887026e-014
16,81	-6,499707e-014
16,84	-5,900447e-014
16,88	-5,274623e-014
16,91	-4,886655e-014
16,94	-4,793418e-014
16,97	-4,856813e-014
17,00	-4,996313e-014
17,03	-5,283873e-014
17,06	-5,789107e-014
17,09	-6,558188e-014
17,13	-7,683564e-014
17,16	-9,092279e-014
17,19	-1,041378e-013
17,22	-1,128721e-013
17,25	-1,160018e-013
17,28	-1,143898e-013
17,31	-1,114918e-013
17,34	-1,133976e-013
17,38	-1,247641e-013
17,41	-1,449879e-013
17,44	-1,684036e-013
17,47	-1,861299e-013
17,50	-1,873871e-013
17,53	-1,612187e-013
17,56	-1,005585e-013
17,59	-7,438590e-015
17,63	1,056030e-013
17,66	2,202928e-013
17,69	3,202275e-013
17,72	3,963909e-013
17,75	4,482333e-013
17,78	4,808848e-013
17,81	5,008667e-013
17,84	5,130034e-013
17,88	5,196560e-013
17,91	5,219374e-013
17,94	5,203187e-013
17,97	5,134097e-013
18,00	4,991549e-013
18,03	4,789175e-013
18,06	4,576385e-013
18,09	4,385284e-013
18,13	4,191967e-013
18,16	3,937217e-013
18,19	3,583100e-013
18,22	3,153727e-013
18,25	2,722978e-013
18,28	2,359295e-013
18,31	2,073219e-013
18,34	1,809556e-013
18,38	1,489565e-013
18,41	1,064211e-013
18,44	5,317333e-014
18,47	-8,171057e-015
18,50	-7,281302e-014
18,53	-1,318055e-013
18,56	-1,745362e-013
18,59	-1,973265e-013
18,63	-2,066170e-013
18,66	-2,107745e-013
18,69	-2,124453e-013
18,72	-2,104394e-013
18,75	-2,045479e-013
18,78	-1,968457e-013
18,81	-1,906978e-013
18,84	-1,890864e-013
18,88	-1,922065e-013
18,91	-1,967237e-013
