x-axis,1
second,Volt
-5.000000000000e+00,-1.55914e+00
-4.900000000000e+00,-1.91070e+00
-4.800000000000e+00,-2.27203e+00
-4.700000000000e+00,-2.63336e+00
-4.600000000000e+00,-2.99469e+00
-4.500000000000e+00,-3.34625e+00
-4.400000000000e+00,-3.68805e+00
-4.300000000000e+00,-4.02984e+00
-4.200000000000e+00,-4.37164e+00
-4.100000000000e+00,-4.73297e+00
-4.000000000000e+00,-5.07477e+00
-3.900000000000e+00,-5.43609e+00
-3.800000000000e+00,-5.79742e+00
-3.700000000000e+00,-6.15875e+00
-3.600000000000e+00,-6.52008e+00
-3.500000000000e+00,-6.86188e+00
-3.400000000000e+00,-7.21344e+00
-3.300000000000e+00,-7.57477e+00
-3.200000000000e+00,-7.91656e+00
-3.100000000000e+00,-8.24859e+00
-3.000000000000e+00,-8.59039e+00
-2.900000000000e+00,-8.94195e+00
-2.800000000000e+00,-9.29352e+00
-2.700000000000e+00,-9.65484e+00
-2.600000000000e+00,-1.00162e+01
-2.500000000000e+00,-1.03482e+01
-2.400000000000e+00,-1.06998e+01
-2.300000000000e+00,-1.10611e+01
-2.200000000000e+00,-1.14224e+01
-2.100000000000e+00,-1.17837e+01
-2.000000000000e+00,-1.21451e+01
-1.900000000000e+00,-1.24966e+01
-1.800000000000e+00,-1.28580e+01
-1.700000000000e+00,-1.31900e+01
-1.600000000000e+00,-1.35416e+01
-1.500000000000e+00,-1.38834e+01
-1.400000000000e+00,-1.42252e+01
-1.300000000000e+00,-1.45767e+01
-1.200000000000e+00,-1.49380e+01
-1.100000000000e+00,-1.52896e+01
-1.000000000000e+00,-1.56412e+01
-9.000000000000e-01,-1.60025e+01
-8.000000000000e-01,-1.63541e+01
-7.000000000000e-01,-1.66861e+01
-6.000000000000e-01,-1.70377e+01
-5.000000000000e-01,-1.73892e+01
-4.000000000000e-01,-1.77505e+01
-3.000000000000e-01,-1.80923e+01
-2.000000000000e-01,-1.84439e+01
-1.000000000000e-01,-1.87857e+01
 0.000000000000e+00,-1.90982e+01
 1.000000000000e-01,-1.91080e+01
 2.000000000000e-01,-1.90494e+01
 3.000000000000e-01,-1.90005e+01
 4.000000000000e-01,-1.89420e+01
 5.000000000000e-01,-1.88834e+01
 6.000000000000e-01,-1.88248e+01
 7.000000000000e-01,-1.87759e+01
 8.000000000000e-01,-1.87173e+01
 9.000000000000e-01,-1.86588e+01
 1.000000000000e+00,-1.86099e+01
 1.100000000000e+00,-1.85513e+01
 1.200000000000e+00,-1.85025e+01
 1.300000000000e+00,-1.84537e+01
 1.400000000000e+00,-1.84048e+01
 1.500000000000e+00,-1.83560e+01
 1.600000000000e+00,-1.83072e+01
 1.700000000000e+00,-1.82486e+01
 1.800000000000e+00,-1.81998e+01
 1.900000000000e+00,-1.81412e+01
 2.000000000000e+00,-1.80826e+01
 2.100000000000e+00,-1.80240e+01
 2.200000000000e+00,-1.79752e+01
 2.300000000000e+00,-1.79263e+01
 2.400000000000e+00,-1.78775e+01
 2.500000000000e+00,-1.78287e+01
 2.600000000000e+00,-1.77701e+01
 2.700000000000e+00,-1.77213e+01
 2.800000000000e+00,-1.76724e+01
 2.900000000000e+00,-1.76236e+01
 3.000000000000e+00,-1.75650e+01
 3.100000000000e+00,-1.75162e+01
 3.200000000000e+00,-1.74576e+01
 3.300000000000e+00,-1.73990e+01
 3.400000000000e+00,-1.73502e+01
 3.500000000000e+00,-1.73013e+01
 3.600000000000e+00,-1.72525e+01
 3.700000000000e+00,-1.72037e+01
 3.800000000000e+00,-1.71451e+01
 3.900000000000e+00,-1.70963e+01
 4.000000000000e+00,-1.70474e+01
 4.100000000000e+00,-1.69888e+01
 4.200000000000e+00,-1.69302e+01
 4.300000000000e+00,-1.68814e+01
 4.400000000000e+00,-1.68326e+01
 4.500000000000e+00,-1.67838e+01
 4.600000000000e+00,-1.67349e+01
 4.700000000000e+00,-1.66763e+01
 4.800000000000e+00,-1.66275e+01
 4.900000000000e+00,-1.65787e+01
 5.000000000000e+00,-1.65298e+01
 5.100000000000e+00,-1.64810e+01
 5.200000000000e+00,-1.64322e+01
 5.300000000000e+00,-1.63834e+01
 5.400000000000e+00,-1.63443e+01
 5.500000000000e+00,-1.62955e+01
 5.600000000000e+00,-1.62466e+01
 5.700000000000e+00,-1.61978e+01
 5.800000000000e+00,-1.61392e+01
 5.900000000000e+00,-1.60904e+01
 6.000000000000e+00,-1.60318e+01
 6.100000000000e+00,-1.59830e+01
 6.200000000000e+00,-1.59341e+01
 6.300000000000e+00,-1.58853e+01
 6.400000000000e+00,-1.58267e+01
 6.500000000000e+00,-1.57779e+01
 6.600000000000e+00,-1.57291e+01
 6.700000000000e+00,-1.56802e+01
 6.800000000000e+00,-1.56314e+01
 6.900000000000e+00,-1.55728e+01
 7.000000000000e+00,-1.55142e+01
 7.100000000000e+00,-1.54654e+01
 7.200000000000e+00,-1.54166e+01
 7.300000000000e+00,-1.53775e+01
 7.400000000000e+00,-1.53287e+01
 7.500000000000e+00,-1.52798e+01
 7.600000000000e+00,-1.52310e+01
 7.700000000000e+00,-1.51724e+01
 7.800000000000e+00,-1.51236e+01
 7.900000000000e+00,-1.50650e+01
 8.000000000000e+00,-1.50162e+01
 8.100000000000e+00,-1.49673e+01
 8.200000000000e+00,-1.49087e+01
 8.300000000000e+00,-1.48697e+01
 8.400000000000e+00,-1.48111e+01
 8.500000000000e+00,-1.47623e+01
 8.600000000000e+00,-1.47134e+01
 8.700000000000e+00,-1.46548e+01
 8.800000000000e+00,-1.46060e+01
 8.900000000000e+00,-1.45572e+01
 9.000000000000e+00,-1.45084e+01
 9.100000000000e+00,-1.44693e+01
 9.200000000000e+00,-1.44205e+01
 9.300000000000e+00,-1.43619e+01
 9.400000000000e+00,-1.43228e+01
 9.500000000000e+00,-1.42642e+01
 9.600000000000e+00,-1.42154e+01
 9.700000000000e+00,-1.41666e+01
 9.800000000000e+00,-1.41177e+01
 9.900000000000e+00,-1.40591e+01
 1.000000000000e+01,-1.40201e+01
 1.010000000000e+01,-1.39712e+01
 1.020000000000e+01,-1.39224e+01
 1.030000000000e+01,-1.38736e+01
 1.040000000000e+01,-1.38248e+01
 1.050000000000e+01,-1.37759e+01
 1.060000000000e+01,-1.37271e+01
 1.070000000000e+01,-1.36783e+01
 1.080000000000e+01,-1.36295e+01
 1.090000000000e+01,-1.35806e+01
 1.100000000000e+01,-1.35318e+01
 1.110000000000e+01,-1.34830e+01
