% Langmuir characteristic curve

% U (Volt)	I (A)
-12.466000	-3.656605E-7
-12.454000	-3.995374E-7
-12.442000	-4.544854E-7
-12.430000	-3.953464E-7
-12.418000	-5.433103E-7
-12.406000	-5.391194E-7
-12.394000	-2.811430E-7
-12.382000	-3.107125E-7
-12.370000	-3.275927E-7
-12.358000	-3.572786E-7
-12.346000	-1.330627E-7
-12.334000	-3.868481E-7
-12.322000	-4.334142E-7
-12.310000	-4.756730E-7
-12.298000	-3.910391E-7
-12.286000	-2.768356E-7
-12.274000	-5.095499E-7
-12.262000	-6.236369E-7
-12.250000	-4.629837E-7
-12.238000	-4.334142E-7
-12.226000	-5.940674E-7
-12.214000	-1.838198E-7
-12.202000	-3.741588E-7
-12.190000	-4.841713E-7
-12.177500	-2.557645E-7
-12.165500	-1.330627E-7
-12.153500	-4.122267E-7
-12.141500	-5.518086E-7
-12.129500	-4.080357E-7
-12.117500	-4.544854E-7
-12.105500	-4.629837E-7
-12.093500	-5.686888E-7
-12.081500	-5.686888E-7
-12.069500	-4.164176E-7
-12.057500	-3.953464E-7
-12.045500	-3.699679E-7
-12.033500	-4.080357E-7
-12.021500	-2.980232E-7
-12.009500	-2.768356E-7
-11.997500	-4.207250E-7
-11.985500	-3.614696E-7
-11.973500	-2.853340E-7
-11.961500	-3.275927E-7
-11.949500	-3.360910E-7
-11.937500	-5.728798E-7
-11.925500	-3.741588E-7
-11.913500	-4.798640E-7
-11.901500	-3.614696E-7
-11.889500	-4.714821E-7
-11.877500	-4.207250E-7
-11.865500	-5.179318E-7
-11.853500	-3.656605E-7
-11.841500	-2.895249E-7
-11.829500	-3.234018E-7
-11.817500	-3.445894E-7
-11.805500	-4.798640E-7
-11.793500	-2.388842E-7
-11.781500	-4.841713E-7
-11.769500	-4.291069E-7
-11.757500	-4.629837E-7
-11.745500	-4.798640E-7
-11.733500	-4.502945E-7
-11.721500	-5.686888E-7
-11.709500	-3.275927E-7
-11.697500	-5.559996E-7
-11.685500	-1.627486E-7
-11.673500	-3.065215E-7
-11.661500	-2.895249E-7
-11.649500	-2.388842E-7
-11.637500	-4.671747E-7
-11.625500	-6.152550E-7
-11.613500	-3.107125E-7
-11.601500	-3.065215E-7
-11.589500	-1.711305E-7
-11.577500	-3.487803E-7
-11.565500	-3.910391E-7
-11.553000	-2.218876E-7
-11.541000	-4.207250E-7
-11.529000	-3.699679E-7
-11.517000	-4.629837E-7
-11.505000	-3.529713E-7
-11.493000	-3.995374E-7
-11.481000	-3.487803E-7
-11.469000	-2.135057E-7
-11.457000	-1.076842E-7
-11.445000	-2.430752E-7
-11.433000	-3.402820E-7
-11.421000	-2.515735E-7
-11.409000	-2.472661E-7
-11.397000	-5.644979E-7
-11.385000	-5.559996E-7
-11.373000	-3.319001E-7
-11.361000	-4.249159E-7
-11.349000	-5.475013E-7
-11.337000	-3.614696E-7
-11.325000	-3.234018E-7
-11.313000	-4.841713E-7
-11.301000	-2.768356E-7
-11.289000	-2.261950E-7
-11.277000	-4.376052E-7
-11.265000	-3.572786E-7
-11.253000	-3.741588E-7
-11.241000	-1.246808E-7
-11.229000	-3.783498E-7
-11.217000	-3.319001E-7
-11.205000	-3.783498E-7
-11.193000	-2.811430E-7
-11.181000	-4.841713E-7
-11.169000	-4.883623E-7
-11.157000	-5.686888E-7
-11.145000	-3.234018E-7
-11.133000	-3.783498E-7
-11.121000	-2.641464E-7
-11.109000	-4.544854E-7
-11.097000	-2.557645E-7
-11.085000	-3.275927E-7
-11.073000	-2.472661E-7
-11.061000	-3.826572E-7
-11.049000	-2.853340E-7
-11.037000	-4.249159E-7
-11.025000	-3.529713E-7
-11.013000	-4.841713E-7
-11.001000	-4.291069E-7
-10.989000	-4.249159E-7
-10.977000	-3.192108E-7
-10.965000	-5.306210E-7
-10.953000	-3.022142E-7
-10.941000	-3.868481E-7
-10.928500	-3.487803E-7
-10.916500	-1.246808E-7
-10.904500	-3.783498E-7
-10.892500	-9.930227E-8
-10.880500	-2.599554E-7
-10.868500	-3.741588E-7
-10.856500	-4.376052E-7
-10.844500	-5.728798E-7
-10.832500	-4.334142E-7
-10.820500	-4.841713E-7
-10.808500	-4.291069E-7
-10.796500	-6.955815E-7
-10.784500	-4.376052E-7
-10.772500	-3.107125E-7
-10.760500	-1.076842E-7
-10.748500	-2.641464E-7
-10.736500	-2.388842E-7
-10.724500	-4.334142E-7
-10.712500	-3.319001E-7
-10.700500	-2.472661E-7
-10.688500	-3.741588E-7
-10.676500	-3.319001E-7
-10.664500	-1.965091E-7
-10.652500	-4.376052E-7
-10.640500	-3.953464E-7
-10.628500	-2.135057E-7
-10.616500	-3.699679E-7
-10.604500	-4.461035E-7
-10.592500	-3.741588E-7
-10.580500	-3.192108E-7
-10.568500	-3.402820E-7
-10.556500	-3.614696E-7
-10.544500	-2.938323E-7
-10.532500	-7.811468E-8
-10.520500	-2.599554E-7
-10.508500	-3.572786E-7
-10.496500	-3.360910E-7
-10.484500	-3.826572E-7
-10.472500	-4.249159E-7
-10.460500	-3.487803E-7
-10.448500	-5.771872E-7
-10.436500	-3.572786E-7
-10.424500	-5.644979E-7
-10.412500	-3.868481E-7
-10.400500	-3.826572E-7
-10.388500	-3.910391E-7
-10.376500	-2.261950E-7
-10.364500	-3.275927E-7
-10.352500	-6.961636E-8
-10.340500	-4.291069E-7
-10.328500	-2.726447E-7
-10.316500	-3.699679E-7
-10.304000	-4.714821E-7
-10.292000	-4.037283E-7
-10.280000	-5.728798E-7
-10.268000	-2.176967E-7
-10.256000	-6.025657E-7
-10.244000	-4.841713E-7
-10.232000	-4.080357E-7
-10.220000	-3.022142E-7
-10.208000	-3.234018E-7
-10.196000	-3.022142E-7
-10.184000	-3.149034E-7
-10.172000	-3.529713E-7
-10.160000	-3.275927E-7
-10.148000	-3.656605E-7
-10.136000	-3.572786E-7
-10.124000	-4.037283E-7
-10.112000	-3.192108E-7
-10.100000	-2.938323E-7
-10.088000	-3.614696E-7
-10.076000	-5.348120E-7
-10.064000	-3.953464E-7
-10.052000	-3.783498E-7
-10.040000	-3.529713E-7
-10.028000	-3.783498E-7
-10.016000	-4.164176E-7
-10.004000	-1.034932E-7
-9.992000	-2.938323E-7
-9.980000	-2.050074E-7
-9.968000	-4.502945E-7
-9.956000	-3.656605E-7
-9.944000	-3.065215E-7
-9.932000	-5.264301E-7
-9.920000	-5.475013E-7
-9.908000	-5.686888E-7
-9.896000	-3.953464E-7
-9.884000	-5.771872E-7
