% Langmuir characteristic curve

% U (Volt)	I (A)
130.964996	0.000568
130.904999	0.000568
130.845001	0.000562
130.785004	0.000577
130.725006	0.000568
130.664993	0.000564
130.604996	0.000592
130.544998	0.000561
130.485001	0.000575
130.425003	0.000570
130.365005	0.000566
130.304993	0.000575
130.244995	0.000572
130.184998	0.000562
130.125000	0.000562
130.065002	0.000560
130.005005	0.000572
129.945007	0.000579
129.884995	0.000586
129.824997	0.000557
129.764999	0.000569
129.705002	0.000556
129.645004	0.000571
129.585007	0.000557
129.524994	0.000565
129.464996	0.000561
129.404999	0.000582
129.345001	0.000562
129.285004	0.000559
129.225006	0.000558
129.164993	0.000552
129.104996	0.000555
129.044998	0.000551
128.985001	0.000541
128.925003	0.000555
128.865005	0.000543
128.804993	0.000549
128.744995	0.000553
128.684998	0.000552
128.625000	0.000545
128.565002	0.000534
128.505005	0.000552
128.445007	0.000569
128.384995	0.000554
128.324997	0.000555
128.264999	0.000552
128.205002	0.000553
128.145004	0.000542
128.085007	0.000540
128.024994	0.000551
127.964996	0.000540
127.904999	0.000550
127.845001	0.000566
127.785004	0.000543
127.724998	0.000530
127.665001	0.000548
127.605003	0.000546
127.544998	0.000541
127.485001	0.000525
127.425003	0.000533
127.364998	0.000537
127.305000	0.000532
127.245003	0.000559
127.184998	0.000537
127.125000	0.000536
127.065002	0.000522
127.004997	0.000527
126.945000	0.000541
126.885002	0.000527
126.824997	0.000530
126.764999	0.000555
126.705002	0.000517
126.644997	0.000525
126.584999	0.000525
126.525002	0.000527
126.464996	0.000514
126.404999	0.000528
126.345001	0.000525
126.285004	0.000550
126.224998	0.000514
126.165001	0.000522
126.105003	0.000531
126.044998	0.000493
125.980003	0.000524
125.919998	0.000526
125.860001	0.000526
125.800003	0.000530
125.739998	0.000521
125.680000	0.000520
125.620003	0.000524
125.559998	0.000526
125.500000	0.000509
125.440002	0.000508
125.379997	0.000501
125.320000	0.000513
125.260002	0.000524
125.199997	0.000518
125.139999	0.000521
125.080002	0.000511
125.019997	0.000518
124.959999	0.000512
124.900002	0.000522
124.839996	0.000512
124.779999	0.000518
124.720001	0.000511
124.660004	0.000497
124.599998	0.000510
124.540001	0.000533
124.480003	0.000499
124.419998	0.000514
124.360001	0.000513
124.300003	0.000511
124.239998	0.000500
124.180000	0.000504
124.120003	0.000512
124.059998	0.000529
124.000000	0.000480
123.940002	0.000503
123.879997	0.000490
123.820000	0.000497
123.760002	0.000528
123.699997	0.000502
123.639999	0.000487
123.580002	0.000486
123.519997	0.000519
123.459999	0.000496
123.400002	0.000502
123.339996	0.000501
123.279999	0.000499
123.220001	0.000490
123.160004	0.000503
123.099998	0.000501
123.040001	0.000497
122.980003	0.000493
122.919998	0.000494
122.860001	0.000482
122.800003	0.000516
122.739998	0.000483
122.680000	0.000497
122.620003	0.000502
122.559998	0.000491
122.500000	0.000472
122.440002	0.000490
122.379997	0.000491
122.320000	0.000494
122.260002	0.000482
122.199997	0.000486
122.139999	0.000494
122.080002	0.000483
122.019997	0.000487
121.959999	0.000475
121.900002	0.000474
121.839996	0.000477
121.779999	0.000488
121.720001	0.000466
121.660004	0.000501
121.599998	0.000476
121.540001	0.000492
121.480003	0.000478
121.419998	0.000469
121.360001	0.000484
121.300003	0.000483
121.239998	0.000477
121.180000	0.000477
121.120003	0.000480
121.059998	0.000482
121.000000	0.000474
120.940002	0.000467
120.879997	0.000474
120.820000	0.000478
120.760002	0.000497
120.699997	0.000458
120.639999	0.000468
120.580002	0.000466
120.519997	0.000471
120.459999	0.000469
120.400002	0.000455
120.339996	0.000469
120.279999	0.000471
120.220001	0.000453
120.160004	0.000466
120.095001	0.000485
120.035004	0.000472
119.974998	0.000461
119.915001	0.000467
119.855003	0.000461
119.794998	0.000469
119.735001	0.000471
119.675003	0.000462
119.614998	0.000458
119.555000	0.000484
119.495003	0.000468
119.434998	0.000452
119.375000	0.000465
119.315002	0.000463
119.254997	0.000442
119.195000	0.000458
119.135002	0.000454
119.074997	0.000453
119.014999	0.000455
118.955002	0.000454
118.894997	0.000462
118.834999	0.000480
118.775002	0.000448
118.714996	0.000448
118.654999	0.000436
118.595001	0.000450
118.535004	0.000471
118.474998	0.000450
118.415001	0.000455
118.355003	0.000451
118.294998	0.000433
118.235001	0.000471
118.175003	0.000446
118.114998	0.000442
118.055000	0.000449
117.995003	0.000431
117.934998	0.000446
117.875000	0.000450
117.815002	0.000428
117.754997	0.000439
117.695000	0.000427
117.635002	0.000447
117.574997	0.000456
117.514999	0.000463
117.455002	0.000436
117.394997	0.000440
117.334999	0.000438
117.275002	0.000435
117.214996	0.000433
117.154999	0.000442
117.095001	0.000439
117.035004	0.000422
116.974998	0.000432
116.915001	0.000442
116.855003	0.000420
116.794998	0.000437
116.735001	0.000418
116.675003	0.000434
116.614998	0.000438
116.555000	0.000429
116.495003	0.000428
116.434998	0.000419
116.375000	0.000426
116.315002	0.000452
116.254997	0.000427
116.195000	0.000439
116.135002	0.000427
116.074997	0.000429
116.014999	0.000433
115.955002	0.000429
115.894997	0.000427
115.834999	0.000425
115.775002	0.000409
115.714996	0.000408
115.654999	0.000433
115.595001	0.000446
115.535004	0.000420
115.474998	0.000414
115.415001	0.000420
115.355003	0.000403
115.294998	0.000426
115.235001	0.000402
115.175003	0.000422
115.114998	0.000428
115.055000	0.000414
114.995003	0.000416
114.934998	0.000425
114.875000	0.000419
114.815002	0.000416
114.754997	0.000414
114.695000	0.000412
114.635002	0.000416
114.574997	0.000415
114.514999	0.000417
114.455002	0.000412
114.394997	0.000398
114.334999	0.000404
114.275002	0.000413
114.209999	0.000403
114.150002	0.000403
114.089996	0.000413
114.029999	0.000430
113.970001	0.000396
113.910004	0.000404
113.849998	0.000401
113.790001	0.000404
113.730003	0.000404
113.669998	0.000397
113.610001	0.000407
113.550003	0.000400
113.489998	0.000403
113.430000	0.000400
113.370003	0.000406
113.309998	0.000404
113.250000	0.000423
113.190002	0.000383
113.129997	0.000404
113.070000	0.000394
113.010002	0.000392
112.949997	0.000393
112.889999	0.000392
112.830002	0.000391
112.769997	0.000392
112.709999	0.000383
112.650002	0.000392
112.589996	0.000399
112.529999	0.000386
112.470001	0.000386
112.410004	0.000377
112.349998	0.000396
112.290001	0.000391
112.230003	0.000401
112.169998	0.000385
112.110001	0.000373
112.050003	0.000394
111.989998	0.000383
111.930000	0.000397
111.870003	0.000393
111.809998	0.000394
111.750000	0.000387
111.690002	0.000370
111.629997	0.000390
111.570000	0.000377
111.510002	0.000392
111.449997	0.000388
111.389999	0.000388
111.330002	0.000387
111.269997	0.000385
111.209999	0.000378
111.150002	0.000385
111.089996	0.000383
111.029999	0.000379
110.970001	0.000370
110.910004	0.000393
110.849998	0.000377
110.790001	0.000380
110.730003	0.000396
110.669998	0.000380
110.610001	0.000391
110.550003	0.000358
110.489998	0.000358
110.430000	0.000378
110.370003	0.000371
110.309998	0.000370
110.250000	0.000393
110.190002	0.000377
110.129997	0.000366
110.070000	0.000364
110.010002	0.000364
109.949997	0.000369
109.889999	0.000370
109.830002	0.000366
109.769997	0.000372
109.709999	0.000347
109.650002	0.000370
109.589996	0.000347
109.529999	0.000369
109.470001	0.000364
109.410004	0.000363
109.349998	0.000358
109.290001	0.000360
109.230003	0.000356
109.169998	0.000356
109.110001	0.000358
109.050003	0.000368
108.989998	0.000358
108.930000	0.000358
108.870003	0.000353
108.809998	0.000339
108.750000	0.000378
108.690002	0.000356
108.629997	0.000373
108.570000	0.000353
108.510002	0.000355
108.449997	0.000358
108.389999	0.000338
108.324997	0.000357
108.264999	0.000370
108.205002	0.000349
108.144997	0.000348
108.084999	0.000333
108.025002	0.000345
107.964996	0.000358
107.904999	0.000353
107.845001	0.000370
107.785004	0.000353
107.724998	0.000350
107.665001	0.000330
107.605003	0.000328
107.544998	0.000339
107.485001	0.000345
107.425003	0.000342
107.364998	0.000364
107.305000	0.000327
107.245003	0.000347
107.184998	0.000339
107.125000	0.000357
107.065002	0.000322
107.004997	0.000344
106.945000	0.000339
106.885002	0.000335
106.824997	0.000343
106.764999	0.000331
106.705002	0.000333
106.644997	0.000358
106.584999	0.000339
106.525002	0.000335
106.464996	0.000317
106.404999	0.000333
106.345001	0.000337
106.285004	0.000336
106.224998	0.000325
106.165001	0.000352
106.105003	0.000336
106.044998	0.000326
105.985001	0.000313
105.925003	0.000333
105.864998	0.000322
105.805000	0.000311
105.745003	0.000321
105.684998	0.000335
105.625000	0.000331
105.565002	0.000310
105.504997	0.000345
105.445000	0.000319
105.385002	0.000307
105.324997	0.000306
105.264999	0.000331
105.205002	0.000314
105.144997	0.000319
105.084999	0.000314
105.025002	0.000301
104.964996	0.000313
104.904999	0.000306
104.845001	0.000317
104.785004	0.000311
104.724998	0.000316
104.665001	0.000316
104.605003	0.000313
104.544998	0.000317
104.485001	0.000316
104.425003	0.000335
104.364998	0.000311
104.305000	0.000319
104.245003	0.000305
104.184998	0.000297
104.125000	0.000297
104.065002	0.000308
104.004997	0.000306
103.945000	0.000301
103.885002	0.000303
103.824997	0.000314
103.764999	0.000306
103.705002	0.000295
103.644997	0.000310
103.584999	0.000289
103.525002	0.000303
103.464996	0.000308
103.404999	0.000309
103.345001	0.000326
103.285004	0.000289
103.224998	0.000300
103.165001	0.000308
103.105003	0.000284
103.044998	0.000296
102.985001	0.000301
102.925003	0.000287
102.864998	0.000294
102.805000	0.000299
102.745003	0.000292
102.684998	0.000319
102.625000	0.000280
102.565002	0.000290
102.504997	0.000292
102.440002	0.000290
102.379997	0.000303
102.320000	0.000273
102.260002	0.000283
102.199997	0.000314
102.139999	0.000291
102.080002	0.000289
102.019997	0.000307
101.959999	0.000294
101.900002	0.000289
101.839996	0.000294
101.779999	0.000281
101.720001	0.000313
101.660004	0.000278
101.599998	0.000291
101.540001	0.000291
101.480003	0.000274
101.419998	0.000278
101.360001	0.000290
101.300003	0.000289
101.239998	0.000286
101.180000	0.000281
101.120003	0.000285
101.059998	0.000286
101.000000	0.000278
100.940002	0.000286
100.879997	0.000278
100.820000	0.000284
100.760002	0.000263
100.699997	0.000261
100.639999	0.000275
100.580002	0.000268
100.519997	0.000256
100.459999	0.000268
100.400002	0.000266
100.339996	0.000274
100.279999	0.000277
100.220001	0.000281
100.160004	0.000296
100.099998	0.000276
100.040001	0.000255
99.980003	0.000268
99.919998	0.000257
99.860001	0.000250
99.800003	0.000263
99.739998	0.000263
99.680000	0.000262
99.620003	0.000250
99.559998	0.000282
99.500000	0.000258
99.440002	0.000247
99.379997	0.000287
99.320000	0.000250
99.260002	0.000245
99.199997	0.000267
99.139999	0.000269
99.080002	0.000261
99.019997	0.000255
98.959999	0.000254
98.900002	0.000282
98.839996	0.000255
98.779999	0.000261
98.720001	0.000250
98.660004	0.000264
98.599998	0.000264
98.540001	0.000261
98.480003	0.000239
98.419998	0.000248
98.360001	0.000255
98.300003	0.000240
98.239998	0.000276
98.180000	0.000252
98.120003	0.000258
98.059998	0.000269
98.000000	0.000237
97.940002	0.000256
97.879997	0.000244
97.820000	0.000253
97.760002	0.000252
97.699997	0.000234
97.639999	0.000247
97.580002	0.000227
97.519997	0.000240
97.459999	0.000245
97.400002	0.000267
97.339996	0.000238
97.279999	0.000241
97.220001	0.000248
97.160004	0.000225
97.099998	0.000239
97.040001	0.000246
96.980003	0.000236
96.919998	0.000228
96.860001	0.000238
96.800003	0.000233
96.739998	0.000223
96.680000	0.000261
96.614998	0.000223
96.555000	0.000227
96.495003	0.000218
96.434998	0.000233
96.375000	0.000219
96.315002	0.000209
96.254997	0.000220
96.195000	0.000231
96.135002	0.000227
96.074997	0.000235
96.014999	0.000256
95.955002	0.000234
95.894997	0.000229
95.834999	0.000236
95.775002	0.000222
95.714996	0.000251
95.654999	0.000231
95.595001	0.000216
95.535004	0.000235
95.474998	0.000226
95.415001	0.000223
95.355003	0.000210
95.294998	0.000224
95.235001	0.000222
95.175003	0.000222
95.114998	0.000246
95.055000	0.000211
94.995003	0.000227
94.934998	0.000222
94.875000	0.000204
94.815002	0.000227
94.754997	0.000221
94.695000	0.000215
94.635002	0.000224
94.574997	0.000210
94.514999	0.000201
94.455002	0.000201
94.394997	0.000215
94.334999	0.000208
94.275002	0.000214
94.214996	0.000204
94.154999	0.000207
94.095001	0.000198
94.035004	0.000234
93.974998	0.000214
93.915001	0.000207
93.855003	0.000194
93.794998	0.000204
93.735001	0.000196
93.675003	0.000206
93.614998	0.000208
93.555000	0.000191
93.495003	0.000197
93.434998	0.000200
93.375000	0.000210
93.315002	0.000211
93.254997	0.000189
93.195000	0.000210
93.135002	0.000184
93.074997	0.000195
93.014999	0.000208
92.955002	0.000199
92.894997	0.000194
92.834999	0.000194
92.775002	0.000195
92.714996	0.000207
92.654999	0.000221
92.595001	0.000201
92.535004	0.000197
92.474998	0.000193
92.415001	0.000198
92.355003	0.000198
92.294998	0.000199
92.235001	0.000195
92.175003	0.000178
92.114998	0.000203
92.055000	0.000197
91.995003	0.000214
91.934998	0.000190
91.875000	0.000174
91.815002	0.000197
91.754997	0.000189
91.695000	0.000190
91.635002	0.000185
91.574997	0.000189
91.514999	0.000211
91.455002	0.000182
91.394997	0.000179
91.334999	0.000181
91.275002	0.000167
91.214996	0.000184
91.154999	0.000167
91.095001	0.000175
91.035004	0.000189
90.974998	0.000180
90.915001	0.000183
90.855003	0.000187
90.794998	0.000164
90.730003	0.000166
90.669998	0.000160
90.610001	0.000189
90.550003	0.000177
90.489998	0.000163
90.430000	0.000199
90.370003	0.000184
90.309998	0.000175
90.250000	0.000169
90.190002	0.000179
90.129997	0.000160
90.070000	0.000160
90.010002	0.000172
89.949997	0.000168
89.889999	0.000172
89.830002	0.000173
89.769997	0.000164
89.709999	0.000175
89.650002	0.000156
89.589996	0.000139
89.529999	0.000173
89.470001	0.000167
89.410004	0.000169
89.349998	0.000160
89.290001	0.000152
89.230003	0.000174
89.169998	0.000159
89.110001	0.000160
89.050003	0.000162
88.989998	0.000126
88.930000	0.000167
88.870003	0.000149
88.809998	0.000128
88.750000	0.000158
88.690002	0.000182
88.629997	0.000153
88.570000	0.000163
88.510002	0.000159
88.449997	0.000157
88.389999	0.000163
88.330002	0.000143
88.269997	0.000150
88.209999	0.000139
88.150002	0.000137
88.089996	0.000156
88.029999	0.000153
87.970001	0.000140
87.910004	0.000159
87.849998	0.000157
87.790001	0.000156
87.730003	0.000144
87.669998	0.000153
87.610001	0.000133
87.550003	0.000172
87.489998	0.000153
87.430000	0.000149
87.370003	0.000143
87.309998	0.000147
87.250000	0.000147
87.190002	0.000115
87.129997	0.000143
87.070000	0.000166
87.010002	0.000147
86.949997	0.000160
86.889999	0.000141
86.830002	0.000145
86.769997	0.000142
86.709999	0.000145
86.650002	0.000141
86.589996	0.000148
86.529999	0.000138
86.470001	0.000142
86.410004	0.000136
86.349998	0.000141
86.290001	0.000134
86.230003	0.000136
86.169998	0.000130
86.110001	0.000132
86.050003	0.000138
85.989998	0.000135
85.930000	0.000118
85.870003	0.000136
85.809998	0.000134
85.750000	0.000138
85.690002	0.000125
85.629997	0.000117
85.570000	0.000151
85.510002	0.000125
85.449997	0.000121
85.389999	0.000122
85.330002	0.000117
85.269997	0.000120
85.209999	0.000123
85.150002	0.000107
85.089996	0.000123
85.029999	0.000120
84.970001	0.000106
84.910004	0.000117
84.849998	0.000112
84.785004	0.000118
84.724998	0.000123
84.665001	0.000144
84.605003	0.000103
84.544998	0.000113
84.485001	0.000115
84.425003	0.000113
84.364998	0.000100
84.305000	0.000117
84.245003	0.000110
84.184998	0.000114
84.125000	0.000120
84.065002	0.000110
84.004997	0.000133
83.945000	0.000136
83.885002	0.000114
83.824997	0.000106
83.764999	0.000117
83.705002	0.000111
83.644997	0.000116
83.584999	0.000109
83.525002	0.000106
83.464996	0.000103
83.404999	0.000108
83.345001	0.000125
83.285004	0.000128
83.224998	0.000100
83.165001	8.691847E-5
83.105003	0.000109
83.044998	8.735061E-5
82.985001	0.000109
82.925003	0.000109
82.864998	0.000122
82.805000	0.000104
82.745003	0.000124
82.684998	9.709597E-5
82.625000	9.624660E-5
82.565002	0.000101
82.504997	0.000101
82.445000	9.666383E-5
82.385002	0.000100
82.324997	9.666383E-5
82.264999	8.098781E-5
82.205002	0.000113
82.144997	9.962916E-5
82.084999	8.904934E-5
82.025002	9.751320E-5
81.964996	0.000100
81.904999	0.000109
81.845001	8.480251E-5
81.785004	8.691847E-5
81.724998	0.000112
81.665001	8.691847E-5
81.605003	9.413064E-5
81.544998	8.819997E-5
81.485001	9.284914E-5
81.425003	8.946657E-5
81.364998	0.000106
81.305000	0.000103
81.245003	7.294118E-5
81.184998	8.311868E-5
81.125000	8.098781E-5
81.065002	6.701052E-5
81.004997	8.183718E-5
80.945000	6.447732E-5
80.885002	8.395314E-5
80.824997	6.617606E-5
80.764999	0.000103
80.705002	8.691847E-5
80.644997	7.337332E-5
80.584999	5.981326E-5
80.525002	7.125735E-5
80.464996	7.463992E-5
80.404999	8.226931E-5
80.345001	8.183718E-5
80.285004	7.294118E-5
80.224998	7.590652E-5
80.165001	5.896389E-5
80.105003	5.473197E-5
80.044998	6.997585E-5
79.985001	7.972121E-5
79.925003	6.785989E-5
79.864998	5.346537E-5
79.805000	6.955862E-5
79.745003	7.718801E-5
79.684998	7.590652E-5
79.625000	5.176663E-5
79.565002	7.210672E-5
79.504997	7.463992E-5
79.445000	5.896389E-5
79.385002	6.277859E-5
79.324997	6.997585E-5
79.264999	5.050004E-5
79.205002	8.776784E-5
79.144997	6.321073E-5
79.084999	6.574392E-5
79.025002	4.880130E-5
78.964996	5.558133E-5
78.900002	6.489456E-5
78.839996	6.404519E-5
78.779999	6.701052E-5
78.720001	5.303323E-5
78.660004	4.498661E-5
78.599998	5.896389E-5
78.540001	8.015335E-5
78.480003	4.795194E-5
78.419998	5.728006E-5
78.360001	6.236136E-5
78.300003	5.599856E-5
78.239998	6.151199E-5
78.180000	5.176663E-5
78.120003	4.668534E-5
78.059998	5.219877E-5
78.000000	3.693998E-5
77.940002	5.219877E-5
77.879997	7.167459E-5
77.820000	4.795194E-5
77.760002	4.287064E-5
77.699997	3.948808E-5
77.639999	3.482401E-5
77.580002	6.997585E-5
77.519997	3.185868E-5
77.459999	5.431473E-5
77.400002	5.176663E-5
77.339996	4.033744E-5
77.279999	2.719462E-5
77.220001	2.847612E-5
77.160004	4.330277E-5
77.099998	4.541874E-5
77.040001	4.710257E-5
