% Langmuir characteristic curve

% U (Volt)	I (A)
13.570000	-5.497038E-5
13.630000	-4.269183E-5
13.690000	-4.142523E-6
13.750000	-2.193451E-5
13.810000	-3.083050E-5
13.870000	-1.600385E-5
13.930000	-4.439056E-5
13.990000	-3.710389E-6
14.050000	-3.083050E-5
14.110000	-3.294647E-5
14.170000	-2.151728E-5
14.230000	-1.896918E-5
14.290000	-3.124774E-5
14.350000	-4.184246E-5
14.410000	-3.167987E-5
14.470000	-3.252923E-5
14.530000	-4.735589E-5
14.590000	-2.871454E-5
14.650000	-3.710389E-6
14.710000	-2.956390E-5
14.770000	-3.124774E-5
14.830000	-2.320111E-5
14.890000	-2.871454E-5
14.950000	-2.363324E-5
15.010000	-2.913177E-5
15.070000	-2.744794E-5
15.130000	-4.269183E-5
15.190000	-2.531707E-5
15.250000	-4.014373E-5
15.310000	-4.142523E-6
15.370000	-2.151728E-5
15.430000	-2.828240E-5
15.490000	-4.142523E-5
15.550000	-2.616644E-5
15.615000	-4.227459E-5
15.675000	-1.007318E-5
15.735000	-4.142523E-5
15.795000	-4.310906E-5
15.855000	-2.151728E-5
15.915000	-2.235174E-5
15.975000	-4.142523E-6
16.035000	-4.354119E-5
16.094999	-2.108514E-5
16.155001	-2.151728E-5
16.215000	-6.133318E-5
16.275000	-3.083050E-5
16.334999	-4.227459E-5
16.395000	-1.007318E-5
16.455000	-3.634393E-5
16.514999	-2.531707E-5
16.575001	-2.913177E-5
16.635000	-3.083050E-5
16.695000	-2.616644E-5
16.754999	-3.337860E-5
16.815001	-2.278388E-5
16.875000	-3.041327E-5
16.934999	-2.744794E-5
16.995001	-2.193451E-5
17.055000	-4.142523E-6
17.115000	-2.531707E-5
17.174999	-2.828240E-5
17.235001	-2.108514E-5
17.295000	-3.252923E-5
17.355000	-2.108514E-5
17.415001	-3.930926E-5
17.475000	-3.294647E-5
17.535000	-3.421307E-5
17.594999	-2.531707E-5
17.655001	-2.489984E-5
17.715000	-2.871454E-5
17.775000	-3.464520E-5
17.834999	-4.014373E-5
17.895000	-2.108514E-5
17.955000	-2.193451E-5
18.014999	-4.480779E-5
