% Langmuir characteristic curve

% U (Volt)	I (A)
135.350006	5.864096E-5
135.289993	5.858170E-5
135.229996	5.865365E-5
135.169998	5.871698E-5
135.110001	5.859439E-5
135.050003	5.856052E-5
134.990005	5.864096E-5
134.929993	5.826028E-5
134.869995	5.826878E-5
134.809998	5.798973E-5
134.750000	5.797273E-5
134.690002	5.768100E-5
134.630005	5.785015E-5
134.570007	5.773176E-5
134.509995	5.774025E-5
134.449997	5.783327E-5
134.389999	5.779520E-5
134.330002	5.785434E-5
134.270004	5.803199E-5
134.210007	5.779101E-5
134.149994	5.760067E-5
134.089996	5.763024E-5
134.029999	5.743571E-5
133.970001	5.730893E-5
133.910004	5.727087E-5
133.850006	5.706365E-5
133.789993	5.691138E-5
133.729996	5.680148E-5
133.669998	5.686493E-5
133.610001	5.679717E-5
133.550003	5.672115E-5
133.490005	5.681417E-5
133.429993	5.684374E-5
133.369995	5.688181E-5
133.309998	5.677610E-5
133.250000	5.679717E-5
133.190002	5.693675E-5
133.130005	5.650125E-5
133.070007	5.660695E-5
133.009995	5.631940E-5
132.949997	5.592185E-5
132.889999	5.586271E-5
132.830002	5.591346E-5
132.770004	5.597691E-5
132.710007	5.582883E-5
132.649994	5.567668E-5
132.585007	5.594722E-5
132.524994	5.585002E-5
132.464996	5.598529E-5
132.404999	5.580345E-5
132.345001	5.600648E-5
132.285004	5.606993E-5
132.225006	5.565968E-5
132.164993	5.563430E-5
132.104996	5.554978E-5
132.044998	5.539332E-5
131.985001	5.507190E-5
131.925003	5.512265E-5
131.865005	5.502545E-5
131.804993	5.503383E-5
131.744995	5.500845E-5
131.684998	5.489436E-5
131.625000	5.505502E-5
131.565002	5.508040E-5
131.505005	5.494931E-5
131.445007	5.521998E-5
131.384995	5.501276E-5
131.324997	5.487318E-5
131.264999	5.483511E-5
131.205002	5.461520E-5
131.145004	5.458982E-5
131.085007	5.428120E-5
131.024994	5.405280E-5
130.964996	5.418388E-5
130.904999	5.432765E-5
130.845001	5.409506E-5
130.785004	5.405711E-5
130.725006	5.403592E-5
130.664993	5.412474E-5
130.604996	5.422195E-5
130.544998	5.409506E-5
130.485001	5.405711E-5
130.425003	5.388795E-5
130.365005	5.413743E-5
130.304993	5.386677E-5
130.244995	5.359191E-5
130.184998	5.365536E-5
130.125000	5.334243E-5
130.065002	5.302951E-5
130.005005	5.316909E-5
129.945007	5.312671E-5
129.884995	5.319016E-5
129.824997	5.313102E-5
129.764999	5.309295E-5
129.705002	5.327479E-5
129.645004	5.347352E-5
129.585007	5.303801E-5
129.524994	5.324942E-5
129.464996	5.296187E-5
129.404999	5.297456E-5
129.345001	5.291530E-5
129.285004	5.283498E-5
129.225006	5.250936E-5
129.164993	5.231483E-5
129.104996	5.224301E-5
129.044998	5.227677E-5
128.985001	5.223870E-5
128.925003	5.228946E-5
128.865005	5.220494E-5
128.804993	5.231064E-5
128.744995	5.249667E-5
128.684998	5.234871E-5
128.625000	5.229795E-5
128.565002	5.223451E-5
128.505005	5.211192E-5
128.445007	5.198922E-5
128.384995	5.182438E-5
128.324997	5.168898E-5
128.264999	5.148607E-5
128.205002	5.154102E-5
128.145004	5.137187E-5
128.085007	5.128304E-5
128.024994	5.125767E-5
127.964996	5.119422E-5
127.904999	5.142682E-5
127.845001	5.147338E-5
127.785004	5.133799E-5
127.724998	5.139725E-5
127.665001	5.136337E-5
127.605003	5.116046E-5
127.544998	5.102088E-5
127.485001	5.099969E-5
127.425003	5.080947E-5
127.364998	5.066569E-5
127.305000	5.075871E-5
127.245003	5.044579E-5
127.184998	5.044159E-5
127.125000	5.039922E-5
127.065002	5.022588E-5
127.004997	5.031889E-5
126.945000	5.044159E-5
126.885002	5.069526E-5
126.824997	5.041191E-5
126.764999	5.048804E-5
126.705002	5.037396E-5
126.644997	5.031889E-5
126.584999	5.014136E-5
126.525002	5.003985E-5
126.464996	5.014555E-5
126.404999	4.959584E-5
126.345001	4.980725E-5
126.285004	4.951551E-5
126.224998	4.948163E-5
126.165001	4.953658E-5
126.105003	4.940131E-5
126.044998	4.960003E-5
125.980003	4.939712E-5
125.919998	4.955358E-5
125.860001	4.949013E-5
125.800003	4.946056E-5
125.739998	4.934217E-5
125.680000	4.934217E-5
125.620003	4.908838E-5
125.559998	4.906300E-5
125.500000	4.867394E-5
125.440002	4.860631E-5
125.379997	4.858524E-5
125.320000	4.863169E-5
125.260002	4.858524E-5
125.199997	4.861481E-5
125.139999	4.861481E-5
125.080002	4.860631E-5
125.019997	4.857674E-5
124.959999	4.860212E-5
124.900002	4.863169E-5
124.839996	4.837371E-5
124.779999	4.847522E-5
124.720001	4.816230E-5
124.660004	4.809466E-5
124.599998	4.801853E-5
124.540001	4.771410E-5
124.480003	4.769291E-5
124.419998	4.760840E-5
124.360001	4.770560E-5
124.300003	4.762528E-5
124.239998	4.769291E-5
124.180000	4.782400E-5
124.120003	4.769722E-5
124.059998	4.759140E-5
124.000000	4.767184E-5
123.940002	4.763796E-5
123.879997	4.759140E-5
123.820000	4.743494E-5
123.760002	4.725321E-5
123.699997	4.724890E-5
123.639999	4.698255E-5
123.580002	4.710513E-5
123.519997	4.674576E-5
123.459999	4.676683E-5
123.400002	4.672038E-5
123.339996	4.672457E-5
123.279999	4.677533E-5
123.220001	4.676683E-5
123.160004	4.676683E-5
123.099998	4.685146E-5
123.040001	4.658930E-5
122.980003	4.669500E-5
122.919998	4.649628E-5
122.860001	4.636939E-5
122.800003	4.629744E-5
122.739998	4.596764E-5
122.680000	4.608184E-5
122.620003	4.576892E-5
122.559998	4.593388E-5
122.500000	4.571816E-5
122.440002	4.580268E-5
122.379997	4.587881E-5
122.320000	4.587043E-5
122.260002	4.607765E-5
122.199997	4.593388E-5
122.139999	4.582806E-5
122.080002	4.563364E-5
122.019997	4.570547E-5
121.959999	4.564633E-5
121.900002	4.541792E-5
121.839996	4.535448E-5
