% Langmuir characteristic curve

% U (Volt)	I (A)
-13.733000	-3.952300E-7
-13.727000	-3.910391E-7
-13.721000	-2.810266E-7
-13.715000	-3.825407E-7
-13.709000	-2.048910E-7
-13.703000	-3.698515E-7
-13.697000	-5.692709E-8
-13.691000	-2.429588E-7
-13.685000	-2.007000E-7
-13.679000	-3.487803E-7
-13.673000	-3.825407E-7
-13.667000	-4.164176E-7
-13.661000	-5.813781E-7
-13.655000	-4.417961E-7
-13.649000	-3.190944E-7
-13.643000	-5.516922E-7
-13.637000	-3.952300E-7
-13.631000	-3.614696E-7
-13.625000	-2.895249E-7
-13.619000	-2.768356E-7
-13.613000	-2.599554E-7
-13.607000	-2.429588E-7
-13.601000	-2.937159E-7
-13.595000	-2.175802E-7
-13.589000	-3.022142E-7
-13.583000	-3.190944E-7
-13.577000	-4.374888E-7
-13.571000	-5.009351E-7
-13.565000	-4.713656E-7
-13.559000	-5.052425E-7
-13.553000	-2.937159E-7
-13.547000	-3.910391E-7
-13.541000	-3.994210E-7
-13.535000	-3.190944E-7
-13.529000	-2.387678E-7
-13.523000	-3.317837E-7
-13.517000	-2.133893E-7
-13.511000	-1.499429E-7
-13.505000	-2.345769E-7
-13.499000	-3.107125E-7
-13.493000	-3.741588E-7
-13.487000	-3.614696E-7
-13.481000	-3.825407E-7
-13.475000	-4.967442E-7
-13.469000	-4.332978E-7
-13.463000	-4.079193E-7
-13.457000	-4.164176E-7
-13.451000	-3.783498E-7
-13.445000	-3.783498E-7
-13.439000	-1.372537E-7
-13.433000	-1.711305E-7
-13.427000	-1.541339E-7
-13.421000	-3.149034E-7
-13.415000	-2.472661E-7
-13.409000	-2.853340E-7
-13.403000	-3.022142E-7
-13.397000	-3.022142E-7
-13.391000	-3.825407E-7
-13.385000	-4.713656E-7
-13.379000	-4.882459E-7
-13.373000	-4.291069E-7
-13.367000	-5.559996E-7
-13.361000	-3.444729E-7
-13.355000	-3.064051E-7
-13.349000	-2.345769E-7
-13.343000	-2.260786E-7
-13.337000	-1.838198E-7
-13.331000	-8.230563E-8
-13.325000	-2.556480E-7
-13.319000	-2.260786E-7
-13.313000	-3.275927E-7
-13.307000	-4.798640E-7
-13.301000	-5.221227E-7
-13.295000	-5.643815E-7
-13.289000	-3.910391E-7
-13.283000	-6.151386E-7
-13.277000	-4.121102E-7
-13.271000	-3.529713E-7
-13.265000	-1.880107E-7
-13.258500	-3.275927E-7
-13.252500	-2.048910E-7
-13.246500	-3.741588E-7
-13.240500	-1.626322E-7
-13.234500	-1.880107E-7
-13.228500	-2.472661E-7
-13.222500	-3.317837E-7
-13.216500	-2.007000E-7
-13.210500	-4.501780E-7
-13.204500	-4.671747E-7
-13.198500	-4.586764E-7
-13.192500	-4.291069E-7
-13.186500	-2.853340E-7
-13.180500	-3.234018E-7
-13.174500	-3.234018E-7
-13.168500	-4.037283E-7
-13.162500	-3.149034E-7
-13.156500	-1.880107E-7
-13.150500	-2.007000E-7
-13.144500	-2.514571E-7
-13.138500	-2.683373E-7
-13.132500	-4.332978E-7
-13.126500	-3.360910E-7
-13.120500	-4.079193E-7
-13.114500	-5.728798E-7
-13.108500	-5.136244E-7
-13.102500	-4.713656E-7
-13.096500	-4.840549E-7
-13.090500	-4.037283E-7
-13.084500	-3.234018E-7
-13.078500	-3.529713E-7
-13.072500	-9.918585E-8
-13.066500	-3.487803E-7
-13.060500	-2.302695E-7
-13.054500	-3.317837E-7
-13.048500	-1.922017E-7
-13.042500	-3.190944E-7
-13.036500	-4.206086E-7
-13.030500	-5.306210E-7
-13.024500	-5.263137E-7
-13.018500	-5.559996E-7
-13.012500	-4.840549E-7
-13.006500	-5.559996E-7
-13.000500	-4.291069E-7
-12.994500	-4.247995E-7
-12.988500	-3.402820E-7
-12.982500	-2.810266E-7
-12.976500	-1.880107E-7
-12.970500	-2.133893E-7
-12.964500	-2.683373E-7
-12.958500	-1.838198E-7
-12.952500	-2.895249E-7
-12.946500	-3.444729E-7
-12.940500	-2.133893E-7
-12.934500	-5.094334E-7
-12.928500	-4.840549E-7
-12.922500	-5.601905E-7
-12.916500	-4.417961E-7
-12.910500	-4.247995E-7
-12.904500	-4.755566E-7
-12.898500	-3.614696E-7
-12.892500	-3.529713E-7
-12.886500	-2.472661E-7
-12.880500	-1.457520E-7
-12.874500	-4.423782E-8
-12.868500	-3.149034E-7
-12.862500	-2.810266E-7
-12.856500	-2.937159E-7
-12.850500	-4.037283E-7
-12.844500	-5.433103E-7
-12.838500	-4.417961E-7
-12.832500	-4.544854E-7
-12.826500	-5.306210E-7
-12.820500	-3.614696E-7
-12.814500	-3.868481E-7
-12.808500	-1.668232E-7
-12.802500	-2.641464E-7
-12.796500	-2.345769E-7
-12.790500	-2.514571E-7
-12.784500	-1.626322E-7
-12.778500	-1.880107E-7
-12.772500	-2.895249E-7
-12.766500	-3.402820E-7
-12.760500	-3.064051E-7
-12.754500	-4.628673E-7
-12.748500	-5.433103E-7
-12.742500	-3.107125E-7
-12.736500	-4.417961E-7
-12.730500	-3.741588E-7
-12.724500	-3.868481E-7
-12.718500	-3.910391E-7
-12.712500	-3.656605E-7
-12.706500	-9.068754E-8
-12.700500	-2.007000E-7
-12.694500	-1.457520E-7
-12.688500	-3.360910E-7
-12.682500	-2.937159E-7
-12.676500	-2.472661E-7
-12.670500	-4.247995E-7
-12.664500	-4.079193E-7
-12.658500	-5.475013E-7
-12.652500	-3.149034E-7
-12.646500	-4.501780E-7
-12.640500	-3.698515E-7
-12.634500	-3.107125E-7
-12.628500	-2.895249E-7
-12.622500	-3.149034E-7
-12.616500	-2.810266E-7
-12.610500	-2.599554E-7
-12.604500	-1.711305E-7
-12.598500	-1.795124E-7
-12.592500	-1.626322E-7
-12.586500	-3.190944E-7
-12.580500	-2.853340E-7
-12.574500	-4.501780E-7
-12.568000	-4.501780E-7
-12.562000	-5.813781E-7
-12.556000	-5.601905E-7
-12.550000	-4.671747E-7
-12.544000	-4.121102E-7
-12.538000	-3.317837E-7
-12.532000	-3.022142E-7
-12.526000	-1.668232E-7
-12.520000	-3.317837E-7
-12.514000	-2.175802E-7
-12.508000	-2.091983E-7
-12.502000	-2.260786E-7
-12.496000	-2.556480E-7
-12.490000	-3.275927E-7
-12.484000	-4.374888E-7
-12.478000	-2.853340E-7
-12.472000	-4.374888E-7
-12.466000	-4.882459E-7
-12.460000	-4.671747E-7
-12.454000	-3.317837E-7
-12.448000	-3.444729E-7
-12.442000	-3.022142E-7
-12.436000	-1.922017E-7
-12.430000	-1.753215E-7
-12.424000	-1.838198E-7
-12.418000	-1.795124E-7
-12.412000	-8.649658E-8
-12.406000	-2.768356E-7
-12.400000	-2.980232E-7
-12.394000	-4.417961E-7
-12.388000	-4.628673E-7
-12.382000	-4.755566E-7
-12.376000	-4.206086E-7
-12.370000	-3.868481E-7
-12.364000	-4.037283E-7
-12.358000	-3.149034E-7
-12.352000	-2.853340E-7
-12.346000	-1.076842E-7
-12.340000	-1.795124E-7
-12.334000	-1.584413E-7
-12.328000	-1.838198E-7
-12.322000	-1.922017E-7
-12.316000	-2.429588E-7
-12.310000	-3.910391E-7
-12.304000	-4.840549E-7
-12.298000	-5.263137E-7
-12.292000	-4.544854E-7
-12.286000	-4.374888E-7
-12.280000	-2.980232E-7
-12.274000	-3.698515E-7
-12.268000	-2.683373E-7
-12.262000	-4.079193E-7
-12.256000	-2.599554E-7
-12.250000	-2.556480E-7
-12.244000	-1.880107E-7
-12.238000	-2.980232E-7
-12.232000	-1.668232E-7
-12.226000	-2.853340E-7
-12.220000	-3.107125E-7
-12.214000	-4.755566E-7
-12.208000	-3.868481E-7
-12.202000	-3.825407E-7
-12.196000	-4.459871E-7
-12.190000	-3.064051E-7
-12.184000	-3.910391E-7
