% Langmuir characteristic curve

% U (Volt)	I (A)
48.720001	-3.107125E-7
48.724998	-3.741588E-7
48.730000	-3.656605E-7
48.735001	-4.461035E-7
48.744999	-3.783498E-7
48.750000	-4.671747E-7
48.755001	-4.334142E-7
48.759998	-4.164176E-7
48.764999	-3.826572E-7
48.775002	-1.330627E-7
48.779999	-2.557645E-7
48.785000	-2.514571E-7
48.790001	-3.192108E-7
48.799999	-2.853340E-7
48.805000	-1.415610E-7
48.810001	-3.402820E-7
48.814999	-2.811430E-7
48.825001	-3.445894E-7
48.830002	-4.417961E-7
48.834999	-5.813781E-7
48.840000	-3.234018E-7
48.849998	-3.319001E-7
48.855000	-3.699679E-7
48.860001	-2.980232E-7
48.865002	-2.641464E-7
48.875000	-1.034932E-7
48.880001	-2.387678E-7
48.884998	-3.234018E-7
48.889999	-3.529713E-7
48.900002	-4.629837E-7
48.904999	-2.768356E-7
48.910000	-3.234018E-7
48.915001	-4.122267E-7
48.924999	-3.995374E-7
48.930000	-4.629837E-7
48.935001	-3.445894E-7
48.939999	-2.135057E-7
48.945000	-4.164176E-7
48.955002	-3.149034E-7
48.959999	-2.599554E-7
48.965000	-2.091983E-7
48.970001	-2.938323E-7
48.980000	-3.319001E-7
48.985001	-3.107125E-7
48.990002	-1.457520E-7
48.994999	-3.868481E-7
49.005001	-3.656605E-7
49.009998	-3.656605E-7
49.014999	-4.334142E-7
49.020000	-2.430752E-7
49.029999	-4.502945E-7
49.035000	-4.334142E-7
49.040001	-4.798640E-7
49.044998	-5.348120E-7
49.055000	-4.968606E-7
49.060001	-1.119915E-7
49.064999	-3.107125E-7
49.070000	-4.461035E-7
49.080002	-3.572786E-7
49.084999	-4.544854E-7
49.090000	-3.529713E-7
49.095001	-5.052425E-7
49.105000	-5.052425E-7
49.110001	-3.445894E-7
49.115002	-3.572786E-7
49.119999	-4.080357E-7
49.125000	-3.826572E-7
49.134998	-3.022142E-7
49.139999	-2.811430E-7
49.145000	-4.841713E-7
49.150002	-3.487803E-7
49.160000	-4.671747E-7
49.165001	-3.445894E-7
49.169998	-3.572786E-7
49.174999	-4.502945E-7
49.185001	-4.164176E-7
49.189999	-1.457520E-7
49.195000	-3.656605E-7
49.200001	-5.559996E-7
49.209999	-5.095499E-7
49.215000	-3.445894E-7
49.220001	-3.699679E-7
49.224998	-3.868481E-7
49.235001	-3.487803E-7
49.240002	-3.445894E-7
49.244999	-3.234018E-7
49.250000	-3.065215E-7
49.259998	-3.234018E-7
49.264999	-2.641464E-7
49.270000	-3.192108E-7
49.275002	-4.883623E-7
49.279999	-5.052425E-7
49.290001	-3.614696E-7
49.294998	-3.402820E-7
